Admin2,Province/State,Country/Region,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021,04-05-2021,04-06-2021,04-07-2021,04-08-2021,04-09-2021,04-10-2021,04-11-2021,04-12-2021,04-13-2021,04-14-2021,04-15-2021,04-16-2021,04-17-2021,04-18-2021,04-19-2021,04-20-2021,04-21-2021,04-22-2021,04-23-2021,04-24-2021,04-25-2021,04-26-2021,04-27-2021,04-28-2021,04-29-2021,04-30-2021,05-01-2021,05-02-2021,05-03-2021,05-04-2021,05-05-2021,05-06-2021,05-07-2021,05-08-2021,05-09-2021,05-10-2021,05-11-2021,05-12-2021,05-13-2021,05-14-2021,05-15-2021,05-16-2021,05-17-2021,05-18-2021,05-19-2021,05-20-2021,05-21-2021,05-22-2021,05-23-2021,05-24-2021,05-25-2021,05-26-2021,05-27-2021,05-28-2021,05-29-2021,05-30-2021,05-31-2021,06-01-2021,06-02-2021,06-03-2021,06-04-2021,06-05-2021,06-06-2021,06-07-2021,06-08-2021,06-09-2021,06-10-2021,06-11-2021,06-12-2021,06-13-2021,06-14-2021,06-15-2021,06-16-2021,06-17-2021,06-18-2021,06-19-2021,06-20-2021,06-21-2021,06-22-2021,06-23-2021,06-24-2021,06-25-2021,06-26-2021,06-27-2021,06-28-2021,06-29-2021,06-30-2021,07-01-2021,07-02-2021,07-03-2021,07-04-2021,07-05-2021,07-06-2021,07-07-2021,07-08-2021,07-09-2021,07-10-2021,07-11-2021,07-12-2021,07-13-2021,07-14-2021,07-15-2021,07-16-2021,07-17-2021,07-18-2021,07-19-2021,07-20-2021,07-21-2021,07-22-2021,07-23-2021,07-24-2021,07-25-2021,07-26-2021,07-27-2021,07-28-2021
,Maharashtra,India,383723,400651,411798,422118,431719,441228,450196,457956,468265,479779,490262,503084,515332,524513,535601,548313,560126,572734,584754,595865,604358,615477,628642,643289,657450,671942,682383,693398,703823,718711,733568,747995,764281,780689,792541,808306,825739,843844,863062,883862,907212,923641,943772,967349,990795,1015681,1037765,1060308,1060308,1097856,1121221,1145840,1167496,1188015,1208642,1224380,1242770,1263799,1282963,1300757,1321176,1339232,1351153,1366129,1384446,1400922,1416513,1430861,1443409,1453653,1465911,1480489,1493884,1506018,1517434,1528226,1535315,1543837,1554389,1564615,1576062,1586321,1595381,1601365,1609516,1617658,1625197,1632544,1638961,1645020,1648665,1654028,1660766,1666668,1672858,1678406,1683775,1687784,1692693,1698198,1703444,1710314,1714273,1719858,1723135,1726926,1731833,1736329,1740461,1744698,1747242,1749777,1752509,1757520,1763055,1768695,1774455,1780208,1784361,1789800,1795959,1802365,1808550,1814515,1820059,1823896,1823896,1832176,1837358,1842587,1847509,1852266,1855341,1859367,1864348,1868172,1872440,1876699,1880416,1883365,1886807,1886807,1886807,1888767,1892707,1896518,1899352,1902458,1906371,1909951,1913382,1916236,1919550,1922048,1925066,1928603,1928603,1932112,1938854,1942136,1947011,1950171,1954553,1958282,1958282,1965556,1969114,1971552,1974488,1978044,1978044,1984768,1987678,1990759,1992683,1994977,1997992,2000878,2003657,2006354,2009106,2010948,2013353,2015524,2018413,2021184,2023814,2026399,2028347,2030274,2033266,2036002,2038630,2041398,2044071,2046287,2048802,2052253,2052905,2056575,2060186,2064278,2067643,2071306,2076093,2081520,2087632,2093913,2100884,2106094,2112312,2121119,2129821,2138154,2146777,2155070,2161467,2169330,2179185,2188183,2198399,2208586,2219727,2228471,2238398,2252057,2266374,2282191,2297793,2314413,2329464,2347328,2370507,2396340,2422021,2449147,2479682,2504327,2533026,2564881,2600833,2637735,2673461,2713875,2745518,2745518,2812980,2856163,2904076,2953523,2953523,3057885,3113354,3173261,3229547,3288540,3343951,3343951,3458996,3519208,3578160,3639855,3703584,3770707,3839338,3898262,3960359,4027827,4094840,4161676,4228836,4228836,4295027,4343727,4473394,4539553,4602472,4665754,4722401,4771022,4822902,4880542,4880542,4996758,5053336,5101737,5138973,5179929,5226710,5269292,5309215,5344063,5344063,5378452,5433506,5467537,5497448,5527092,5553225,5579897,5602019,5626155,5650907,5672180,5692920,5713215,5731815,5746892,5761015,5776184,5791413,5805565,5819224,5831781,5831781,5852891,5852891,5863880,5876087,5898550,5908992,5917121,5924773,5934880,5944710,5954508,5963420,5972781,5979051,5987521,5997587,5997587,6017035,6026847,6036821,6043548,6051633,6061404,6070599,6079352,6088841,6098177,6104917,6113335,6113335,6131976,6140968,6149264,6149264,6157799,6165402,6181247,6189257,6197018,6205190,6214190,6220207,6229596,6237755,6237755,6245057,6258079,6264922,6269799,6269799,6282914
,Manipur,India,2286,2458,2505,2621,2756,2831,2920,3018,3093,3217,3466,3635,3753,3853,3941,3982,4112,4198,4390,4569,4687,4765,4876,4925,5049,5132,5246,5362,5444,5585,5725,5843,5960,6112,6252,6382,6507,6609,6699,6883,7022,7106,7202,7362,7470,7579,7731,7875,7875,8210,8320,8430,8607,8724,8894,9010,9280,9376,9537,9791,10051,10299,10477,10746,10983,11111,11397,11649,11855,12105,12240,12489,12679,12810,13092,13326,13556,13793,14094,14378,14715,15141,15463,15778,16062,16267,16621,16777,17022,17162,17424,17604,17809,18051,18272,18502,18750,19091,19241,19503,19725,19891,20131,20376,20558,20777,20950,21211,21425,21636,21871,22049,22208,22318,22548,22748,23018,23400,23650,23940,24133,24292,24514,24749,24910,25045,25045,25390,25536,25691,25857,26073,26225,26396,26534,26685,26859,27036,27155,27209,27292,27373,27454,27540,27598,27646,27684,27723,27827,27876,27943,27976,28029,28060,28096,28137,28137,28188,28243,28281,28332,28418,28484,28531,28531,28646,28660,28693,28725,28769,28769,28811,28835,28856,28867,28900,28919,28938,28953,28970,28986,28997,29003,29007,29022,29037,29052,29068,29072,29077,29086,29099,29110,29117,29126,29130,29137,29148,29155,29166,29183,29196,29204,29213,29223,29225,29230,29233,29237,29240,29243,29250,29253,29260,29271,29273,29274,29282,29283,29283,29286,29288,29291,29296,29298,29305,29309,29310,29311,29313,29313,29315,29323,29325,29326,29332,29335,29339,29352,29362,29367,29373,29376,29385,29391,29391,29400,29401,29406,29415,29415,29428,29435,29447,29463,29475,29486,29486,29514,29540,29561,29579,29610,29649,29721,29775,29869,29961,30047,30151,30281,30281,30421,30567,31001,31315,31586,31905,32161,32523,32956,33353,33353,34333,34775,35354,35778,36370,37036,37596,38322,39052,39052,39729,40683,41265,41909,42565,43322,44089,44627,45451,46298,47111,47843,48850,49882,50751,51549,52278,52899,53690,54407,55230,55230,56576,56576,57351,58081,59322,59852,60311,61096,61848,62343,62946,63538,64065,64418,64993,65622,65622,66756,67317,67986,68418,69198,69790,70298,70954,71643,72286,72718,73581,73581,75180,76032,76820,76820,77731,78621,80521,81560,82688,83859,84822,85596,86723,88050,88050,88978,91460,92667,93656,93656,95824
,Meghalaya,India,738,784,803,823,856,874,902,917,929,990,1006,1023,1062,1114,1136,1179,1193,1228,1292,1374,1418,1457,1506,1661,1718,1811,1917,1976,2018,2050,2129,2240,2283,2343,2368,2440,2517,2626,2734,2916,3005,3034,3076,3197,3296,3447,3615,3724,3724,4036,4195,4356,4445,4557,4660,4733,4791,4961,5078,5158,5212,5302,5362,5463,5639,5802,6033,6456,6656,6767,7037,7165,7261,7388,7544,7683,7771,7838,7991,8164,8303,8404,8508,8536,8593,8621,8720,8801,8882,9018,9066,9136,9226,9303,9382,9452,9607,9678,9741,9801,9893,9979,10047,10202,10230,10296,10368,10511,10581,10632,10665,10706,10791,10870,10979,11152,11269,11339,11397,11454,11513,11581,11633,11704,11740,11810,11810,11954,12005,12067,12164,12237,12314,12410,12511,12586,12645,12743,12866,12941,13007,13072,13141,13189,13221,13253,13258,13299,13328,13340,13369,13371,13376,13379,13387,13408,13408,13427,13448,13460,13482,13506,13525,13536,13536,13592,13611,13631,13651,13669,13669,13691,13693,13704,13707,13710,13717,13717,13723,13727,13732,13734,13740,13741,13749,13753,13761,13764,13764,13768,13774,13794,13821,13845,13885,13886,13893,13924,13931,13932,13937,13942,13942,13944,13945,13946,13951,13952,13952,13954,13955,13958,13961,13961,13961,13962,13963,13966,13966,13966,13968,13970,13972,13973,13977,13983,13985,13986,13992,13997,13997,14000,14002,14005,14008,14012,14016,14016,14017,14019,14022,14029,14031,14032,14034,14034,14065,14067,14082,14106,14106,14126,14135,14140,14165,14207,14246,14246,14300,14387,14485,14582,14703,14798,14871,14979,15116,15308,15488,15631,15786,15786,15994,16124,16430,16617,16846,17108,17429,17675,18014,18283,18283,18927,19302,19720,20129,20579,20985,21576,22203,22763,22763,23332,24872,25744,26927,27755,28878,29681,30492,31449,32295,33104,33835,34448,35190,35598,36065,36597,37149,37733,38230,38718,38718,39535,39535,39983,40586,41601,41906,42309,42759,43254,43732,44382,44896,45286,45555,45976,46458,46458,47480,47985,48447,48783,49161,49513,50090,50575,51035,51524,51901,52358,52358,53244,53670,54155,54155,54580,54853,55640,56052,56493,57000,57388,57775,58275,58833,58833,59346,60597,61194,61763,61763,63014
,Mizoram,India,384,398,408,412,468,482,501,504,537,539,566,593,620,623,648,649,649,657,777,789,789,860,873,895,903,917,918,953,967,967,974,1003,1008,1011,1011,1020,1020,1040,1046,1062,1114,1114,1123,1192,1333,1379,1414,1428,1428,1480,1506,1534,1548,1578,1585,1692,1713,1713,1786,1835,1865,1908,1958,1986,2017,2049,2103,2120,2120,2128,2148,2150,2157,2162,2175,2184,2202,2212,2220,2229,2245,2253,2253,2280,2310,2341,2359,2387,2447,2493,2527,2607,2656,2694,2722,2753,2757,2792,2893,2958,2990,3032,3090,3096,3156,3217,3242,3309,3368,3393,3396,3444,3481,3513,3541,3607,3647,3660,3710,3745,3765,3788,3806,3822,3826,3847,3847,3881,3888,3913,3934,3936,3968,3977,3994,4008,4024,4035,4040,4049,4080,4085,4094,4110,4122,4124,4133,4141,4156,4178,4178,4182,4184,4190,4199,4204,4204,4216,4223,4223,4234,4247,4256,4259,4259,4292,4293,4299,4303,4310,4310,4314,4322,4323,4329,4334,4346,4349,4349,4351,4351,4356,4359,4362,4363,4366,4372,4372,4373,4376,4376,4376,4381,4382,4383,4386,4388,4390,4391,4392,4392,4392,4395,4396,4399,4405,4407,4409,4409,4410,4413,4413,4419,4422,4423,4423,4426,4427,4427,4428,4428,4428,4428,4432,4434,4434,4435,4435,4436,4437,4439,4442,4445,4445,4446,4447,4448,4451,4452,4454,4460,4463,4465,4465,4468,4468,4476,4484,4487,4490,4490,4500,4508,4522,4558,4583,4612,4612,4655,4685,4722,4747,4809,4859,4904,4995,5085,5158,5220,5283,5388,5388,5410,5513,5880,6019,6020,6299,6358,6556,6794,6964,6964,7382,7551,7623,7796,8035,8176,8377,8499,8680,8680,8829,9252,9444,9740,10024,10220,10333,10622,10937,11143,11382,11659,11988,12087,12399,12634,12859,13064,13300,13567,13679,13679,14196,14196,14534,14743,15267,15364,15631,15899,16135,16437,16750,16750,17605,17979,18409,18624,18624,19091,19324,19455,19819,20075,20492,20770,21003,21246,21337,21854,22155,22155,23014,23551,23993,23993,24183,24702,25751,26207,26690,27153,27488,28295,29020,29645,29645,30492,31145,33452,33452,33452,36407
,Nagaland,India,1385,1513,1566,1693,1831,1935,2129,2405,2498,2580,2657,2688,2781,3011,3031,3118,3168,3322,3340,3394,3394,3520,3558,3583,3619,3635,3686,3714,3752,3778,3784,3805,3851,3922,3950,4003,4017,4066,4107,4128,4178,4220,4245,4375,4636,4946,5064,5083,5083,5229,5263,5306,5357,5392,5451,5544,5604,5671,5730,5768,5862,5946,5957,6040,6163,6244,6318,6429,6552,6594,6662,6715,6736,6888,6949,7019,7240,7363,7416,7492,7604,7698,7816,7953,8020,8139,8296,8436,8515,8626,8663,8726,8824,8894,8945,9047,9075,9096,9151,9207,9264,9327,9455,9474,9503,9536,9578,9615,9638,9750,9885,10025,10188,10366,10460,10608,10674,10777,10852,10931,10991,11060,11091,11115,11159,11186,11186,11254,11283,11305,11340,11379,11418,11479,11508,11602,11634,11676,11709,11728,11761,11787,11820,11832,11841,11842,11858,11866,11877,11890,11895,11897,11897,11911,11917,11921,11921,11927,11929,11930,11935,11937,11954,11960,11960,11975,11978,11987,11997,12003,12003,12039,12054,12058,12061,12066,12067,12070,12072,12076,12076,12079,12081,12083,12084,12088,12090,12094,12099,12101,12117,12121,12126,12148,12158,12160,12166,12168,12175,12176,12183,12189,12189,12190,12190,12191,12191,12191,12192,12192,12192,12192,12198,12198,12199,12200,12200,12200,12205,12210,12210,12211,12217,12217,12217,12217,12217,12221,12225,12225,12225,12225,12225,12225,12225,12225,12225,12225,12225,12226,12229,12229,12229,12230,12233,12233,12340,12345,12361,12362,12362,12365,12365,12376,12381,12388,12400,12400,12416,12427,12440,12482,12504,12536,12555,12568,12650,12747,12800,12889,13003,13003,13183,13238,13569,13750,13976,14134,14350,14451,14717,15004,15004,15580,15580,16150,16283,16552,16890,17256,17531,17835,17835,18076,18714,18958,19284,19593,19845,20068,20259,20535,20795,21023,21215,21371,21563,21680,21854,22072,22240,22387,22696,22773,22773,23051,23051,23237,23350,23562,23644,23753,23854,23965,24041,24097,24191,24248,24374,24438,24541,24541,24759,24850,24961,25017,25111,25239,25305,25382,25451,25519,25559,25619,25619,25727,25787,25898,25898,25976,26052,26249,26381,26476,26576,26682,26744,26838,26943,26943,27024,27240,27308,27362,27362,27586
,Odisha,India,26892,29175,30378,31877,33479,34913,36297,37681,39018,40717,42550,44193,45927,47455,48796,50672,52653,54360,57126,60050,62294,64533,67122,70020,72718,75537,78530,81479,84231,87602,90986,94668,97920,100934,103536,106561,109780,113411,116678,120221,124031,127892,131382,135130,139121,143117,146894,150807,150807,158650,162920,167161,171341,175550,179880,184122,188311,192548,196888,201096,205452,209374,212609,215676,219119,222734,226334,229387,232713,235330,238003,240998,244142,246839,249693,252239,254662,256937,259541,262011,264149,266345,268364,270346,272250,274181,276094,277887,279582,281215,282695,283942,285482,287099,288646,290116,291825,293214,294415,295889,297274,298768,300140,301574,302793,303780,305000,305986,307004,307906,308659,308659,310052,310920,311788,312545,313323,313961,314629,315271,316001,316645,317239,317789,318307,318725,318725,319583,320017,320394,320803,321196,321564,321913,322299,322642,323029,323364,323757,324089,324389,324796,325147,325505,325861,326233,326596,326915,327279,327542,327867,328201,328504,328738,329001,329306,329306,329621,330117,330309,330492,330690,330921,331151,331151,331602,331862,332106,332331,332541,332541,332949,333127,333310,333444,333566,333723,333866,334020,334150,334300,334430,334529,334667,334780,334850,334958,335072,335151,335211,335282,335369,335466,335548,335620,335692,335797,335889,335984,336042,336101,336174,336262,336322,336397,336460,336513,336578,336636,336705,336767,336835,336924,337018,337104,337191,337277,337351,337448,337529,337620,337674,337744,337803,337860,337929,337992,338056,338121,338192,338258,338323,338405,338489,338599,338719,338817,338963,339076,339246,339460,339694,339904,340194,340402,340402,340917,341311,341772,342224,342224,343268,343856,344647,345526,346808,348182,348182,351302,353086,355353,358342,361450,364594,368258,372703,377464,382315,388479,394694,401341,401341,407457,414056,428515,435513,444194,454607,462622,471536,479752,489641,489641,512400,524207,534842,544873,554666,565648,576297,588687,600492,600492,612224,633302,644401,655899,668422,679530,692382,703441,714380,726003,732739,739995,747143,756684,764997,773732,782131,790970,798699,806094,813096,813096,825110,825110,831129,837226,847313,851782,856121,859526,863061,866692,870498,873925,877502,880533,883490,886946,886946,893508,897062,900470,903789,906429,909800,912887,916109,919026,921896,924699,927186,927186,932330,935136,937470,937470,939752,941745,945749,947859,949929,952111,954326,955974,958059,959986,959986,961934,965715,967548,969185,969185,972517
,Puducherry,India,2872,3177,3298,3472,3606,3806,3982,4147,4433,4621,4862,5123,5382,5624,5900,6381,6680,6995,7354,7732,8029,8396,8750,9292,9594,10112,10522,10859,11426,11930,12434,13024,13556,14127,14411,14766,15157,15581,16164,16566,17032,17316,17749,18084,18536,19026,19445,19833,19833,20601,21111,21428,21913,22456,22926,23191,23684,24227,24895,25489,26032,26400,26685,27066,27544,28024,28534,28752,29089,29277,29682,30161,30539,30904,31233,31549,31737,32004,32245,32486,32766,32978,33141,33247,33452,33622,33832,33986,34112,34193,34336,34482,34583,34761,34908,35013,35109,35178,35325,35429,35550,35675,35744,35838,35900,36000,36114,36179,36252,36299,36324,36337,36409,36465,36533,36585,36648,36693,36718,36769,36820,36840,36856,36902,36935,36968,36968,37079,37119,37165,37209,37224,37270,37311,37339,37363,37406,37444,37492,37513,37550,37582,37622,37670,37715,37748,37762,37811,37845,37885,37914,37947,37995,38028,38070,38096,38096,38132,38174,38224,38253,38300,38334,38369,38369,38425,38455,38477,38495,38524,38524,38595,38611,38646,38669,38706,38737,38772,38794,38830,38860,38878,38910,38934,38973,39004,39047,39068,39096,39123,39146,39185,39235,39270,39292,39318,39353,39372,39397,39416,39440,39448,39468,39488,39506,39526,39540,39569,39592,39600,39628,39656,39677,39697,39717,39725,39734,39763,39777,39794,39824,39843,39868,39882,39908,39932,39954,39984,40015,40030,40044,40068,40120,40201,40262,40322,40386,40433,40520,40645,40740,40836,40964,41101,41226,41226,41468,41728,41941,42132,42132,42539,42776,42949,43242,43465,43737,43737,44555,44973,45449,45862,46393,47108,47771,48336,48974,49593,50580,51372,52271,52271,53279,54026,56305,57427,58622,60001,61361,62160,63298,65117,65117,68373,70076,71709,72975,75024,77031,78973,80947,82545,82545,84506,87749,89508,91465,93167,94612,96060,96982,98219,99540,100677,101900,102896,103826,104453,105432,106299,107114,107826,108439,109079,109079,110106,110106,110748,111255,112126,112528,112837,113192,113622,113948,114301,114596,114847,115080,115364,115627,115627,116186,116414,116645,116789,116985,117249,117465,117640,117787,117959,118087,118227,118227,118571,118697,118831,118831,118976,119057,119302,119405,119509,119603,119703,119745,119823,119935,119935,120003,120227,120331,120417,120417,120627
,Punjab,India,13769,14946,15456,16119,17063,17853,18527,19015,19856,20891,21930,22928,23903,24889,25889,26909,27936,29013,30041,31206,32696,34400,36084,37824,39327,40643,41779,43284,44577,46090,47836,49378,50848,52526,53992,55508,56989,58515,60013,61527,63473,65583,67547,69684,72143,74616,77057,79679,79679,84482,87184,90032,92833,95529,97689,99930,101341,103464,105220,107096,108684,110106,111375,112460,113886,115151,116213,117319,118157,119184,120016,120860,121716,122459,123317,123973,124535,125211,125760,126230,126737,127154,127630,128103,128590,129088,129693,130157,130640,131055,131391,131737,132263,132727,133158,133658,133975,134371,134786,135313,135834,136481,136958,137445,137999,138485,139184,139869,140605,140605,141658,142082,142597,143395,144177,144995,145667,146346,147057,147665,148435,149278,150086,150805,151538,152091,152091,153308,154064,154788,155424,156226,156839,157331,157928,158556,159099,159579,160200,160659,161053,161383,161831,162270,162705,163042,163378,163665,164145,164505,164821,165126,165405,165668,165878,166239,166239,166522,167012,167219,167441,167652,167910,168187,168187,168734,169033,169225,169479,169737,169737,170191,170366,170605,170729,170937,171136,171316,171522,171733,171930,172089,172218,172406,172606,172860,173084,173276,173470,173674,173861,174057,174256,174439,174646,174838,175023,175252,175558,175804,176064,176296,176520,176767,177101,177376,177759,178111,178459,178847,179261,179819,180382,181004,181597,182176,182809,183538,184310,185381,186189,187348,188391,189620,190647,192040,193345,194753,196263,197755,199573,201036,203049,205418,207888,210466,213110,215409,217663,220276,222937,226059,228864,231734,234602,234602,239734,242895,245768,248454,248454,254152,257057,260020,263090,266494,269733,269733,276223,279203,282505,286816,290707,295138,300038,304660,309316,314269,319719,326447,332110,332110,339090,345366,358186,364910,370973,377990,385270,392042,399556,407509,407509,424647,433689,442125,450674,459268,467539,475949,483984,490755,490755,497705,511652,517954,523423,528676,533973,538994,543475,548231,552235,556089,559795,562831,565415,567607,569756,571970,574114,576119,577997,579560,579560,582081,582081,583474,584785,586947,587903,588525,589153,589828,590556,591168,591762,592303,592658,593063,593572,593572,594279,594586,594883,595136,595351,595609,595899,596094,596265,596416,596550,596736,596736,597195,597347,597469,597469,597598,597714,597929,598027,598130,598248,598334,598387,598455,598521,598521,598590,598741,598794,598840,598840,598947
,Rajasthan,India,36878,38964,40145,41298,42646,43804,44975,46679,47272,48996,50157,51328,52497,53670,54887,56100,57414,58692,59979,61296,62630,63977,65289,66619,67954,69264,70609,71955,73325,74670,76015,77370,78777,80227,81693,83163,84674,86227,87797,89363,90956,92536,94126,95736,97376,99036,100705,102408,102408,105898,107680,109473,111290,113124,114989,116881,118793,120739,122720,124730,126775,128859,130971,133119,135292,137485,139696,141846,144030,146195,148316,150467,152605,154785,156908,159052,161184,163219,165240,167279,169289,171281,173266,175226,177123,178933,180755,182570,184422,186243,188048,189844,191629,193419,195213,196993,198747,200495,202220,203990,205800,207597,209438,211310,213169,215071,217151,219327,221471,223633,225817,227986,230180,232358,234907,237669,240676,243936,247168,250482,253767,256947,260040,262805,265386,268063,268063,272400,274486,276420,278496,280585,282512,284116,285627,287219,288692,289999,291289,292539,293584,294831,295953,297029,298018,298996,299909,300716,301708,302709,303732,304517,305360,306158,306784,307554,307554,308243,309319,309821,310278,310675,311111,311620,311620,312521,312996,313425,313718,314091,314091,314682,314920,315181,315394,315603,315816,316081,316282,316485,316652,316845,316970,317104,317189,317292,317396,317491,317587,317674,317766,317905,318021,318118,318193,318294,318384,318491,318602,318710,318820,318923,319005,319065,319166,319270,319363,319461,319543,319626,319702,319801,319929,320078,320180,320336,320455,320557,320772,320928,321123,321356,321532,321711,321890,322078,322281,322518,322719,322969,323220,323461,323774,324101,324503,324948,325424,326026,326506,327175,327890,328743,329595,330676,331578,331578,333149,334499,335921,337596,337596,341754,343990,346791,350317,354287,358688,358688,369564,375092,381292,387950,395309,404355,414617,426584,438785,453407,467875,483273,498628,498628,514437,530875,563577,580846,598001,615653,633951,651247,668221,685036,685036,720799,738786,756707,773194,789274,805658,821525,835814,849389,849389,859669,879664,889513,897193,903418,909521,916042,920456,923860,927746,931200,933848,936162,938460,939958,940960,942236,943494,944500,945442,946346,946346,947504,947504,948024,948562,949376,949684,949961,950133,950413,950618,950768,950961,951105,951256,951393,951548,951548,951826,951967,952129,952201,952322,952422,952497,952573,952663,952734,952789,952836,952836,952956,953018,953074,953074,953126,953159,953224,953257,953292,953334,953360,953393,953415,953437,953437,953462,953522,953542,953560,953560,953605
,Sikkim,India,555,596,610,639,650,658,688,783,800,829,854,860,866,910,913,930,931,1080,1148,1167,1187,1187,1232,1290,1336,1381,1403,1446,1475,1486,1542,1576,1602,1627,1652,1670,1704,1738,1843,1901,1910,1939,1958,1989,2009,2026,2055,2086,2086,2173,2221,2274,2303,2423,2472,2528,2594,2628,2692,2785,2833,2871,2896,2937,3012,3050,3092,3131,3174,3191,3216,3234,3246,3278,3321,3359,3366,3417,3459,3500,3531,3567,3597,3601,3643,3677,3727,3770,3819,3835,3840,3863,3875,3893,3913,3940,3958,3967,4004,4067,4093,4144,4195,4245,4257,4308,4344,4368,4415,4456,4498,4521,4548,4577,4609,4632,4691,4722,4736,4777,4819,4871,4908,4967,4985,4989,4989,5072,5100,5147,5168,5197,5203,5215,5239,5239,5291,5316,5338,5340,5365,5398,5406,5439,5561,5573,5576,5610,5632,5664,5684,5799,5845,5845,5864,5877,5877,5889,5911,5920,5921,5938,5951,5965,5965,5984,5988,5989,5996,6004,6004,6024,6029,6038,6038,6052,6057,6062,6063,6068,6071,6072,6078,6079,6084,6085,6088,6090,6091,6096,6098,6103,6105,6108,6110,6110,6110,6111,6113,6116,6116,6118,6118,6121,6121,6126,6127,6128,6132,6132,6132,6132,6133,6135,6137,6145,6145,6147,6150,6154,6157,6167,6174,6174,6175,6178,6179,6183,6184,6184,6184,6191,6194,6196,6199,6204,6206,6206,6208,6210,6212,6215,6226,6227,6227,6227,6235,6241,6245,6251,6251,6263,6286,6317,6323,6329,6351,6351,6410,6435,6456,6497,6519,6591,6696,6705,6796,6846,6970,7037,7158,7158,7306,7329,7577,7747,7952,8211,8441,8468,8698,8919,8919,9451,9651,9878,9924,10165,10392,10623,10855,11070,11070,11410,11689,11955,12204,12521,12808,13132,13233,13511,13806,14214,14634,14907,15171,15317,15626,15876,16165,16518,16771,17111,17111,17425,17425,17656,17943,18257,18414,18450,18659,18806,18896,19058,19209,19296,19321,19458,19589,19589,19811,19941,20111,20182,20324,20544,20666,20777,20955,21131,21226,21403,21403,21795,21965,22163,22163,22307,22397,22792,22929,23080,23237,23392,23649,23796,24047,24047,24341,24823,25160,25339,25339,25856
