Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Acre,Alagoas,Amapa,Amazonas,Bahia,Ceara,Distrito Federal,Espirito Santo,Goias,Maranhao,Mato Grosso,Mato Grosso do Sul,Minas Gerais,Para,Paraiba,Parana,Pernambuco,Piaui,Rio Grande do Norte,Rio Grande do Sul,Rio de Janeiro,Rondonia,Roraima,Santa Catarina,Sao Paulo,Sergipe,Tocantins,Unknown
10-17-2020,1838,1636,12514,26849,16355,31757,10958,12374,13263,9838,19206,6896,39313,12293,24358,53723,16308,4305,32258,18662,10926,7297,4830,18304,116443,5960,15830,
10-18-2020,1838,1636,12514,26849,16355,31757,10958,12374,13263,9838,19206,6896,39313,12293,24358,53723,16308,4305,32258,18662,10926,7297,4830,18304,116443,5960,15830,
10-19-2020,1910,1789,12624,27496,17836,33091,12341,13851,15869,10480,19903,7364,41915,12583,24475,55627,16505,4844,33956,19944,12715,7597,5037,19753,117805,6871,15977,
10-20-2020,2007,1900,12743,28421,19577,33790,12883,14658,16544,10945,20671,7802,43344,13446,24962,56778,17154,5349,34111,21554,13857,7714,5265,21295,122517,7126,16311,
10-21-2020,2067,1997,12953,30081,20777,33808,13686,15728,17944,11397,21505,8213,45668,14431,25321,57915,17764,6011,34730,23293,15067,7913,5479,22340,126691,7645,16552,
10-22-2020,2167,2094,13179,30822,22204,35750,14263,16304,19575,11850,22249,8557,48258,15535,25629,59179,18115,6769,34773,24556,16072,8187,5707,24538,130258,7952,16795,
10-23-2020,2259,2236,13323,31758,24040,36640,14815,17541,21666,12357,23066,8953,50222,16577,26114,60297,18830,7469,34903,26702,17754,8421,6070,26606,136834,8214,17125,
10-24-2020,2355,2361,13428,32530,25507,36865,15331,18039,23094,12650,23580,9422,51994,17891,26538,61630,19543,8234,35101,29807,19724,8727,6414,28459,142330,8448,17337,
10-25-2020,2441,2409,13481,32866,26176,37735,15929,18679,23608,12818,23703,9719,53754,18669,26654,62347,19690,8501,35277,29807,20249,8836,6663,29563,145034,8592,17401,
10-26-2020,2452,2481,13546,33196,27398,38017,16697,19551,24585,12993,24306,9880,54453,19302,26781,63044,19777,8671,35305,31370,23605,8969,6752,30941,145891,8655,17446,
10-27-2020,1731,767,7285,19787,7156,29778,7058,7731,5465,4043,5319,3451,22059,9653,20435,45956,9946,462,34355,10360,4903,5651,3208,12872,70017,6208,11306,
10-28-2020,1855,847,6939,19716,7405,30220,6427,7773,3854,3482,5270,3762,22276,9227,20970,45414,9900,-188,33950,10670,5037,5657,3494,11920,68766,6009,11385,
10-29-2020,1947,804,7289,20017,7535,30409,7116,8048,4320,3628,5185,3875,22103,10180,21164,45869,10128,455,34225,11478,5214,5640,3758,13848,71200,6127,11271,
10-30-2020,1985,807,7230,19960,7315,30505,6151,8010,4209,2607,5081,3912,21766,9669,21655,45757,10523,-58,32958,9421,5203,5564,3186,13878,75444,6027,10981,
10-31-2020,1966,796,7323,19466,6640,30937,5878,8484,3990,2459,5017,3933,21554,9826,21383,46135,9391,460,33053,11637,4979,5361,3468,13028,77098,5631,10667,
11-01-2020,2073,736,7328,19261,6472,30618,5492,8442,3790,2497,4903,3528,21670,9547,21376,46722,9250,246,33188,11377,4811,5504,3591,12671,72087,5466,10647,
11-02-2020,2076,677,7427,19271,6092,30400,5130,8277,3699,2524,4778,3522,21762,9377,21393,46925,9304,308,33363,10777,4491,5564,3672,12038,66182,5239,10247,
11-03-2020,1207,649,7503,19340,5318,30124,5108,8405,3165,2638,4593,3532,21191,8804,21396,47123,9390,-102,33428,9616,4079,5545,3808,12338,61304,5141,10213,
11-04-2020,1461,738,7503,20164,4928,30309,4963,9515,3529,2991,4643,3794,20128,8979,21964,47267,9852,477,33742,10379,3163,5787,3224,15128,60665,5268,10196,
11-05-2020,1461,738,7503,20164,4928,30309,4963,9515,3529,2991,4643,3794,20128,8979,21964,47267,9852,477,33742,10379,3163,5787,3224,15128,60665,5268,10196,
11-06-2020,1466,737,7503,19107,6175,30960,4545,8504,3157,3064,4668,3785,19361,9276,21662,47511,10758,466,32998,10883,3809,5954,4117,13216,62334,5058,9936,
11-07-2020,1657,781,7503,20416,6067,31023,4334,8278,3424,3022,4628,3855,19235,9613,21934,47806,10446,237,33152,11100,3447,5719,3434,14103,62334,5115,9988,
11-08-2020,1789,713,7681,19537,5845,30731,4393,9206,3285,3013,4574,3810,19569,9528,21872,48576,10073,49,33348,10687,4399,5988,3558,15063,62334,4945,9980,
11-09-2020,1839,692,7988,19337,5780,30484,4434,8327,2801,2930,4638,3392,19476,8955,21889,49715,9957,-104,33367,10390,4165,5950,3564,12053,62334,4985,9840,
11-10-2020,1942,721,8230,19441,6110,30887,4344,8754,2911,2825,4681,3405,19550,9376,21912,48157,9380,-154,33642,10511,4542,5849,3642,14237,62334,5050,9954,
11-11-2020,2087,779,8063,19441,6404,30958,4300,8740,3392,3181,5275,3588,19773,9550,22130,50857,10230,459,33731,11434,4619,6147,3007,16923,61617,5118,9552,
11-12-2020,2388,855,7798,19015,6564,32498,4259,8896,3734,2846,4696,3626,19562,9630,22572,50690,9757,-87,33883,12614,4657,5906,3363,14275,64672,5259,8916,
11-13-2020,2529,901,8122,19655,7051,32473,4368,7202,3303,2364,4649,4046,19895,10149,22694,50690,9889,-54,33479,13540,4330,6064,3573,15909,70802,5293,8187,
11-14-2020,2858,1050,8540,20214,8380,33303,5063,7785,3482,2535,4614,4289,19805,10174,23210,61100,10722,423,33601,16601,7847,6443,3832,19913,75095,5356,7614,
11-15-2020,3023,1162,8681,20378,9641,34396,5339,8951,3704,2617,4841,4620,21374,10418,23287,61887,11017,654,33845,17785,8148,6644,3951,22048,76298,5419,7715,
11-16-2020,3068,907,8729,19777,7106,34492,4630,8189,3165,2416,4660,4518,20226,9751,23610,56728,10337,224,33850,13392,4837,6575,3065,17450,60517,5327,7406,
11-17-2020,3045,962,8849,20660,6791,34527,5246,8779,3128,2639,4675,5236,20644,9580,24061,56238,10995,413,34351,14769,5594,6754,2760,19164,64287,5451,7162,
11-18-2020,3295,1040,8999,19957,7415,34823,5059,8531,2692,2669,4617,5832,20683,9808,24490,57699,10499,-90,34572,16081,5993,6554,3061,20205,68369,5219,6937,
11-19-2020,3492,1034,9137,20067,8110,35256,5104,7992,3441,2813,4858,6251,20910,9844,24803,59231,10422,-115,34515,16330,6245,6639,3213,21536,74143,5446,6923,
11-20-2020,3712,1047,9249,20145,8255,35493,5262,8375,3347,2731,4897,6454,22146,9988,25277,60405,10438,-80,34777,17171,6680,6770,2456,23530,82553,2906,6671,
11-21-2020,3899,1158,9398,20623,10016,36009,5799,8945,3614,2899,5138,6775,22451,10734,25919,63980,11363,425,35689,17977,7009,7104,2647,29394,87563,3148,6932,
11-22-2020,4090,988,9710,20746,8226,36155,5254,8767,3438,2722,4706,7512,23805,10299,25699,65184,10992,237,36511,16895,6909,7386,2741,29259,86289,3306,6419,
11-23-2020,4044,888,10047,20493,8386,36582,5709,9056,3176,2792,4797,7634,22675,10050,25804,64792,10848,-34,36677,15780,5387,7374,2918,24215,87317,3276,6256,
11-24-2020,4159,909,10162,20320,8169,36085,5662,9004,3176,2871,4969,8171,21417,9947,25932,64917,11171,-277,36879,15985,5664,7443,2622,24052,89729,3506,6304,
11-25-2020,4288,1049,10427,20409,8815,37743,5973,9400,3318,2955,5173,8807,22974,10080,26327,67555,11323,5,37968,17097,6272,7511,2896,25092,98483,3566,6321,
11-26-2020,4403,1081,10692,20492,8738,38922,6007,9763,3730,3052,5250,8858,23650,10191,26900,69954,11392,-210,38670,16969,6432,7560,3084,26890,102834,4123,6446,
11-27-2020,4600,1225,10847,20599,8986,39676,6392,9354,3730,3235,5345,8982,23893,10092,27076,71240,11459,-73,41233,16418,6129,7560,3237,26330,107025,3776,6574,
11-28-2020,4763,1443,11381,21250,13170,40624,6881,9508,5557,3436,5567,10863,27116,10896,27440,74412,13523,438,41952,24188,11450,8519,3293,35819,111386,4280,7120,
11-29-2020,4923,1687,11502,21432,16065,41274,7503,11835,5672,3441,5659,11612,29326,11388,27538,75919,13961,1479,43060,26022,11984,8807,3711,38846,113737,4767,7321,
11-30-2020,5102,1809,11676,21632,11029,40472,7942,12757,3654,3536,6186,10496,26491,11560,27576,78264,14519,1770,43699,27265,12993,9284,3799,44152,114898,4913,7482,
12-01-2020,5112,1453,11589,21260,11220,40671,7102,10266,2937,3712,2415,11152,26895,10039,27181,76840,12614,-268,44144,18621,7618,8258,2435,32278,93743,4682,6696,
12-02-2020,4111,1598,11939,20685,11771,40633,7139,11050,3683,3674,2636,11676,27776,10258,23592,77009,13027,-203,45156,19221,8234,8450,2756,33034,92282,4950,6704,
12-03-2020,4149,1629,12215,20797,11734,41299,6981,10658,3886,3774,2699,12044,27935,10703,24320,79522,12985,-263,45323,21013,8967,8272,3012,32614,100309,5744,6954,
12-04-2020,4371,1706,12469,20898,12653,41088,7842,10579,3938,3928,2804,12372,29266,10739,25032,79789,13034,-249,45562,22271,8951,8283,3154,32236,106772,5562,7209,
12-05-2020,4330,1884,12696,20996,11394,41014,7508,11786,4337,3968,2810,12748,30446,10940,25424,80098,13373,457,46035,22503,8662,8390,2633,32014,107012,5089,7164,
12-06-2020,4374,2213,12819,21322,15444,41014,7856,13297,4109,4030,3008,13238,33404,11438,26083,81325,14130,895,46406,24720,7912,8888,2853,34569,109641,7682,7272,
12-07-2020,4477,1748,13031,21516,11108,40560,6978,12543,4108,4160,3604,11665,31690,11936,26672,83997,14854,1358,46991,20219,6920,9363,2963,38042,104357,7200,7008,
12-08-2020,4480,1787,12706,21205,10723,43320,7259,12973,3580,4170,3132,12951,31479,10844,27239,83096,14082,-191,47257,19986,7291,9023,3032,29071,96453,7092,7308,
12-09-2020,4591,2059,13019,21639,14447,46196,8080,15354,4523,4533,4064,14247,35475,11639,27965,88096,15201,428,48261,24775,10462,9462,2539,34648,106058,7940,7638,
12-10-2020,4643,2008,13080,22007,12010,46408,7199,12439,3920,4373,3443,13877,31484,11126,28701,85700,15288,-75,49618,19878,7764,9032,2912,29058,106783,8579,7560,
12-11-2020,4867,2060,13532,22099,12536,47410,7594,12319,4617,4496,3665,14136,32789,11115,29571,88429,16284,-118,50733,20185,8105,8998,3287,27888,114537,8605,7764,
12-12-2020,5078,2286,13807,22430,15428,47637,8275,13712,4617,4647,4077,15661,37717,11848,30155,92748,17620,435,51235,23677,11506,9151,3532,32889,122969,9510,8070,
12-13-2020,5023,2002,13816,22215,11578,48866,7570,12557,4617,4539,3341,13879,34347,11398,29941,91555,16831,281,52299,20085,7579,9508,3000,27451,109959,9932,8032,
12-14-2020,5236,2314,14099,22656,11357,49345,7724,11110,4089,4744,4001,13476,34374,11835,30046,93185,17178,455,52673,19721,6988,9769,3047,32045,107749,10529,7516,
12-15-2020,5178,1996,13244,22936,11302,48385,7415,12451,3857,4669,3567,13582,34453,11443,30690,97108,17595,-59,53213,18037,6170,10337,2653,24817,107841,10326,7546,
12-16-2020,5403,2305,13939,23914,11859,51140,7068,16228,5038,5124,3893,14976,34220,12490,31235,117107,19651,463,44162,18628,6697,10812,2709,31881,107841,11096,7802,
12-17-2020,5511,2268,13130,22685,12719,51402,7105,13258,3784,4865,4108,14832,34800,11615,31670,116522,17835,-134,44428,19818,6752,9778,3110,27161,127745,9716,7577,
12-18-2020,5685,2575,13130,23828,12198,52309,8009,15198,4435,5203,4960,14761,35810,12543,32707,120975,19578,464,44968,20511,10206,10317,3302,32267,130983,9813,7638,
12-19-2020,6099,2328,13360,22901,12318,51475,7131,13980,4280,5099,4361,14394,36532,11844,32285,101150,21289,106,45686,20522,6438,10165,2215,30715,142296,11038,7854,
12-20-2020,6219,2629,13466,23194,13945,52548,7533,15463,4288,5104,4067,15441,39885,11665,32480,102769,19275,442,46960,19854,9579,10389,2285,30349,133510,11945,8035,
12-21-2020,6353,2113,13275,23013,10707,51168,7033,13887,4730,5138,4253,13851,38166,11338,32657,103283,19630,440,47756,19479,6025,10692,2387,23453,120131,8092,7968,
12-22-2020,6416,2213,13560,24213,9684,51546,6837,13879,3794,5225,4509,14360,38287,11490,32831,109256,21560,-144,48515,19331,6437,11928,2542,23530,130586,8677,8159,
12-23-2020,6494,2638,13780,25053,9443,51814,7350,13335,3803,5437,4664,15990,44709,11633,33749,112481,23447,429,49952,16867,9233,12660,2765,27277,140788,9325,8464,
12-24-2020,6730,3022,13968,26034,12010,52886,7895,13335,4583,5583,5227,17362,50558,12499,34350,122202,24868,970,50854,27242,13378,13181,2962,30224,149957,10541,8825,
12-25-2020,6814,3273,14055,26425,13191,52886,8220,15860,4755,5656,5465,18630,54501,12915,34571,123754,25956,1183,51904,29313,13908,13461,3050,31671,153516,11359,9063,
12-26-2020,6640,2418,13521,23496,6941,52352,5891,14984,3722,5380,4520,14294,40457,11226,34312,111446,21834,175,42887,18076,5395,11327,2948,21425,126539,9845,8771,
12-27-2020,6690,2372,13952,23908,6322,52385,5789,14907,3489,5457,4421,15369,41667,11166,34566,112136,22426,414,43446,16290,4928,11511,2975,20663,119591,10616,8455,
12-28-2020,6595,2284,14116,23890,5710,52043,6361,14001,2936,5476,4587,13219,40006,10681,35066,113646,21760,-95,43472,15065,4553,11945,3006,20697,111381,9736,8369,
12-29-2020,6815,2461,14265,25164,5751,53214,6294,14480,3597,5741,4966,14017,38850,11109,35392,117605,23194,-261,44383,15274,5086,12612,2185,20797,115067,10420,8281,
12-30-2020,6936,2681,14556,24134,5827,54021,6135,14812,3798,5634,5230,14976,38373,10979,35381,101753,22717,426,45526,15447,5059,12436,2331,16843,126634,10373,8215,
12-31-2020,7155,2619,14606,25550,6073,55758,6029,15221,3963,5554,5208,15152,39570,11237,35782,103398,22662,-103,46696,16396,11794,12790,2503,20310,127594,10197,8466,
01-01-2021,7223,2885,14765,26101,7327,56153,5862,16242,3906,5569,5066,14587,40605,11120,36352,105136,23477,368,46966,18589,12466,13055,2518,22157,131430,11228,8642,
01-02-2021,7450,2328,14737,24723,5090,56356,6654,15923,3696,5574,4815,13706,41268,10584,36414,105182,23709,133,47302,13925,4832,12694,2666,21461,126525,11457,8220,
01-03-2021,7551,2238,14864,24758,4751,55949,5616,17330,3511,5610,4835,12995,41808,10195,36774,106491,23919,406,47685,13765,4062,13160,2683,22262,129957,12218,8163,
01-04-2021,7618,2245,14897,25294,4302,55501,5729,16282,3459,5648,4588,12253,41978,9555,36838,107520,23237,375,47781,12892,7010,12692,2755,15008,111939,11556,8194,
01-05-2021,7441,2537,14816,26860,4648,55612,5749,16777,3546,5635,5109,12496,41661,10758,36941,107436,24710,414,48584,13602,5334,13153,1978,15992,114898,12691,8445,
01-06-2021,3852,2799,14919,28966,5340,56983,6291,14575,3972,5828,4872,13332,44358,9978,37333,110430,24724,-143,49383,14098,5792,13861,2129,20042,129143,10508,8205,
01-07-2021,3945,2650,15318,27565,5860,57257,6254,15185,3709,5718,5694,13138,43966,10426,37483,142469,23170,-235,49978,14658,10237,14072,2271,18163,130801,11502,8400,
01-08-2021,4279,2991,15532,26128,6267,58183,6401,14840,4651,5765,6148,12672,46267,10518,37857,142470,24394,-407,31303,15485,6208,14128,2406,19425,140909,12155,8456,
01-09-2021,3762,2737,15786,30203,6828,58630,6331,15566,4529,5825,6353,12427,48454,11130,38061,117358,24608,114,32487,16206,6949,14800,2585,22994,141702,13106,8426,
01-10-2021,3979,2788,16012,31136,6875,59538,6984,16921,4230,5848,6353,12494,49541,11622,38345,115158,25740,371,32978,15650,6341,15361,2677,24740,136992,14467,8213,
01-11-2021,3550,2805,15596,28896,6568,58818,6481,15964,2887,5937,6009,12551,50857,11099,38802,116108,24656,-137,33215,15298,5799,15239,2730,22108,130651,14146,8162,
01-12-2021,3635,3296,15993,30800,6804,58927,7474,17946,4307,6194,8176,12815,52079,12462,39009,127391,26100,377,34013,18872,9183,16495,1685,25624,143070,14576,8699,
01-13-2021,3986,3428,15839,28933,7755,61034,7430,14610,4398,6213,7374,13392,53810,11949,39116,121228,26586,408,34215,16310,6785,16227,1878,23239,154709,13662,8978,
01-14-2021,4266,3189,15766,31441,8127,61591,7256,13469,5084,6291,7913,12902,55750,11845,39361,124254,26983,-260,32107,16947,7305,16795,2138,24095,164653,14274,8918,
01-15-2021,4351,3181,15469,34479,10775,63127,7955,13054,5514,6602,8152,12600,57969,12260,39776,126084,28667,-214,33053,17806,7657,16794,2262,21365,178093,11117,9223,
01-16-2021,4816,3568,15856,31228,12589,64066,8156,13961,5211,6333,9174,12557,60008,13074,40117,125873,26595,448,34731,18337,7911,17629,2533,24640,179390,11472,9667,
01-17-2021,4961,3116,15985,32437,12056,64445,7930,14472,4842,6267,8155,12615,62145,13655,40892,127417,25556,254,35528,17702,8822,17710,2356,22907,185050,12140,9828,
01-18-2021,4968,2859,16166,30583,10993,64965,7278,14349,3881,6274,8295,12778,62350,12094,40478,128016,25448,-123,35754,16566,7547,18425,2219,22241,165975,10786,9846,
01-19-2021,5399,2964,16580,29468,10433,66707,6823,14183,4307,6318,8674,12949,61471,11881,40275,127830,25507,-312,36140,16865,5,19453,2381,18212,178034,11425,10321,
01-20-2021,5619,3334,16839,34329,15393,67572,7437,15272,6209,6648,10188,13962,68686,13443,41533,131543,27238,466,37457,20738,3831,20537,2600,21250,192111,12195,10908,
01-21-2021,5912,3703,16660,36372,14952,67534,7482,12880,4676,7108,8967,15008,64099,11240,42631,134613,29188,-147,38326,18225,6735,19255,2729,20530,199332,11009,11110,
01-22-2021,6168,3089,16768,33931,10385,68666,6855,12942,4424,6490,8927,13820,62818,11775,39142,130356,27323,-242,35183,17295,6083,19906,2548,17096,208083,10295,11641,
01-23-2021,6296,3012,16945,33768,11223,68974,7803,13909,5410,6816,9885,12270,63676,12453,40263,133420,28950,192,36047,16159,11252,19359,2933,19686,222448,10448,10284,
01-24-2021,6314,2795,17032,34825,11472,69741,6531,13825,4998,6896,8280,11738,64386,12376,41059,130776,27180,94,36935,15085,6060,20313,3119,20860,212797,10932,9745,
01-25-2021,6420,2567,17176,35961,12866,70751,7665,13467,3534,7032,7809,10706,65013,12038,42229,132534,27762,52,37287,15941,5214,21292,2946,23228,187136,10252,9882,
01-26-2021,6653,2632,17413,39294,10468,71738,6544,12990,4708,7327,7634,9477,63911,11222,43343,139286,29864,470,37881,14036,9187,22510,3126,25967,199813,10590,10104,
01-27-2021,6858,2850,17310,34352,11099,72503,6276,12772,2954,7208,7675,9698,63218,11524,44482,133846,29295,1185,38694,13994,5282,20855,3389,18600,215522,11134,9964,
01-28-2021,7198,3274,17673,36091,11366,73489,7439,12170,5054,7591,9142,10466,62524,13784,45515,138110,30761,1771,39146,17350,8773,21800,3700,21128,229987,11958,10367,
01-29-2021,7672,2514,18041,38087,12243,72756,8512,11752,5514,8047,8172,9381,62962,12313,46429,137660,28384,-293,39932,13747,5517,23001,4110,18897,210815,12847,10232,
01-30-2021,7328,2560,17639,32550,12723,73795,6164,11763,5759,7187,8091,9308,62597,13101,37710,137826,28681,82,38164,13577,5602,18868,3530,15949,211180,12275,10350,
01-31-2021,7445,2419,17796,33851,14833,76901,6693,12131,5246,7251,7759,8030,62514,13589,38672,138927,29286,233,38712,12742,4977,19559,3736,17133,200249,12888,10282,
02-01-2021,7792,2281,18154,35025,12172,78339,5623,13197,6024,7401,8727,7374,62661,13750,39674,141561,29715,493,38830,12216,4810,20493,3885,18845,188893,13650,10284,
02-02-2021,4321,2320,18381,35109,12309,77641,6023,11645,4624,7778,7686,7507,61620,11523,40141,139790,28942,483,39365,11695,4851,20056,3684,15239,202825,13011,10466,
02-03-2021,4816,2508,18638,37644,12738,79624,6670,11305,6838,8293,7761,8269,61014,11604,41181,142207,30557,-219,39765,11870,4890,20991,4008,15866,187390,13202,10546,
02-04-2021,4860,2330,18528,35744,13033,79631,5051,11580,5730,7559,7863,7855,61414,13246,41580,137738,29596,472,40559,11864,4784,17636,4254,18736,195602,13358,10698,
02-05-2021,5036,2403,18734,37883,13283,82114,5366,11573,6773,7793,9283,7727,61044,13459,41567,138526,31061,467,40559,12291,4807,18783,4576,16954,204894,13319,10708,
02-06-2021,5036,2403,18734,37883,13283,79862,5366,11184,5083,7793,7060,7727,56629,11206,41567,138526,31061,-325,40559,12291,4807,18783,3509,14926,189159,13319,10708,
02-07-2021,5456,3052,19105,41645,13394,81008,5427,13381,6728,8219,7453,7345,60927,12696,44186,143463,33334,729,42860,11442,7607,20033,3923,19190,190698,13928,7895,
02-08-2021,5456,3052,19105,41645,13394,81008,4344,11197,6728,8219,6321,7345,58767,12696,42099,143463,33334,252,42860,9729,7607,20033,3923,19190,190698,13928,7895,
02-09-2021,5929,2593,19357,35075,13535,81885,4811,11582,5295,8386,7384,7100,59283,12456,43656,145212,29228,106,37532,10959,3676,19163,3789,19176,185218,8449,8003,
02-10-2021,6337,2688,19584,37652,13937,81885,5381,11674,5935,8888,7139,7426,59741,13878,43042,147640,30728,506,38481,13406,4315,19991,4028,22247,184447,9270,7789,
02-11-2021,6825,3146,19911,36076,17143,85169,5393,11577,7835,9468,8288,8228,58889,13949,44156,151057,32351,-171,39418,16664,6164,20683,4324,20858,195291,9763,8203,
02-12-2021,6316,3175,19958,38387,17754,84348,5894,11308,7043,8873,8619,8047,64253,12729,44690,145638,30193,61,39975,15594,6729,17822,3535,21630,199280,6702,7749,
02-13-2021,6409,2813,19954,35928,14993,84348,5672,11809,6978,9380,8453,7011,58175,13343,44964,144913,31975,513,36587,15328,4014,18069,3749,21498,208897,7041,7963,
02-14-2021,6512,2755,20108,34904,15392,84635,5657,11832,6835,8621,7282,6920,58694,13070,45484,146047,29271,506,36974,14966,3784,17833,4008,21536,211009,7570,8015,
02-15-2021,6930,2621,20217,35709,15103,86656,5706,12293,6500,8824,8215,6919,58424,13535,46466,146942,30059,739,45306,14445,4465,18590,2279,22061,169844,8213,7989,
02-16-2021,7010,2684,20488,37409,18886,87533,5764,11516,7091,9037,6967,7812,57649,13589,46920,154865,31607,520,45514,16322,3086,19311,2426,22916,180942,7605,8308,
02-17-2021,7304,2742,20645,36107,15596,89393,5499,11730,6032,9329,7397,7625,54356,12102,47530,149241,30749,562,45778,14143,2741,18331,2797,23966,165688,7807,8065,
02-18-2021,7534,3358,20900,36516,16287,89393,5458,12725,6717,9737,8897,7723,53756,13223,48843,152191,28830,552,46143,15494,4975,19249,3094,26292,172091,8083,8353,
02-19-2021,7728,2981,21118,38393,20362,86833,5701,12713,7391,9699,9009,8586,52916,13390,49698,152115,28929,555,47404,17866,5001,20212,3518,27980,180842,8507,8846,
02-20-2021,7861,2682,20836,34744,17287,88465,5122,11364,6571,9735,7802,8212,56561,12806,50565,150984,28895,338,38314,17748,3379,18515,4106,26508,177404,7429,8433,
02-21-2021,7807,2996,20977,35444,16703,90706,5955,12453,6289,9808,7288,7451,56796,12494,51557,153415,29829,613,39149,17424,3164,19023,4268,29015,168918,7853,8583,
02-22-2021,7985,3297,21336,36545,16553,91728,5522,11453,7415,10063,7194,7860,57027,11531,52475,155500,30504,608,39219,17603,3940,19855,4480,31844,171425,8194,8656,
02-23-2021,8520,2614,21364,35158,17580,93716,5555,11330,5565,9336,7506,7664,56519,12027,52704,157968,29227,-25,39724,19832,2746,15433,4206,29489,157391,7249,9045,
02-24-2021,8809,3003,21622,36697,21910,96283,6900,12793,8976,9976,8067,8751,56489,13691,54008,158754,30769,638,40661,24997,6483,16634,4568,34297,157554,7396,9443,
02-25-2021,9062,3317,21710,36597,19047,98308,7286,12900,7627,10397,9693,8417,58447,13652,55359,164291,31013,625,41927,24939,3645,16210,5010,31859,165195,7946,9788,
02-26-2021,9532,3973,21926,38113,19838,98834,7561,11402,7836,10658,8459,8626,59448,12697,56270,162761,31649,-98,43453,28470,3879,17145,4087,33464,174349,8344,10551,
02-27-2021,9718,3559,21890,35626,20582,100132,7784,11775,8685,9972,8579,8810,60225,13349,57403,164993,30004,292,38435,31211,4275,15297,4574,35192,172290,6187,10724,
02-28-2021,9913,3440,22047,35964,23625,101599,8856,12845,8919,10026,9028,8866,60631,14062,58770,167595,30598,684,39979,30175,4109,16052,4847,36940,176586,7059,10786,
03-01-2021,10259,3387,22267,36588,19851,100854,10971,11964,6800,10329,7983,8057,60842,13967,59884,170782,31216,163,40490,29701,4007,16773,4924,38755,154730,6939,11187,
03-02-2021,10281,3571,22287,35760,19197,102640,9908,11569,7906,10094,8461,8807,60725,12966,54000,173406,30717,-268,41019,30593,4269,15028,3924,34586,153293,7093,11482,
03-03-2021,10543,3804,22591,35822,20119,104054,10631,11752,8310,10219,10413,9388,59841,13517,54987,173938,32292,-49,42253,33876,4723,15159,4316,41701,157205,7704,11935,
03-04-2021,6587,3727,20585,35811,21486,106224,11297,12004,9469,10402,10914,9264,60825,14081,56348,176415,32488,-168,43098,37494,5029,15527,4775,37834,167254,6329,11793,
03-05-2021,7107,3779,20838,38109,22233,107612,12370,11768,11192,10960,9783,9557,62710,14428,57192,179749,31474,-398,44718,40207,5271,16838,4464,38156,179956,6868,11966,
03-06-2021,7669,4296,19825,39481,21916,109730,14045,12562,12311,11266,10166,10732,64247,15633,58304,188199,33104,812,41357,42576,5726,16479,4750,43711,180277,6840,12473,
03-07-2021,7879,4397,19155,36632,20943,109799,14314,12701,10519,11081,10681,10319,64048,14660,59499,230995,32154,808,41446,39043,6630,15684,4851,40688,175026,8039,12478,
03-08-2021,8088,3677,17502,36269,19357,111844,15997,12525,9330,10938,9889,10283,64597,14049,59905,194027,32250,11,43679,37073,4402,15438,4874,33564,168503,8229,12675,
03-09-2021,8148,3794,17966,37826,19032,112244,16408,12178,10168,11450,10447,10235,64037,13972,56468,197379,33552,-143,44823,42709,4958,16547,4850,31887,173456,7806,13296,
03-10-2021,8266,4048,18291,39128,19895,113137,15777,12334,11162,12038,10951,11198,64404,14447,57464,205480,32743,922,46218,40662,5562,18208,4891,31670,188528,8389,13842,
03-11-2021,8503,4075,16493,37693,20391,114305,17614,12831,11389,12842,11654,10782,65035,15220,58586,200645,34389,935,47650,40229,5809,19783,5865,37071,188139,8626,14618,
03-12-2021,8806,3986,16869,38889,21051,117452,17033,12307,13467,11908,11886,10981,66471,15648,59631,201578,33013,981,48864,41535,6349,16895,4962,43599,201309,7639,14142,
03-13-2021,9267,4161,16723,37831,20994,121612,17796,13189,13071,12727,13288,11346,68065,15714,61287,204041,34605,408,49142,41848,6809,16357,5286,43188,216219,7781,14881,
03-14-2021,9550,4148,16877,38404,20474,122886,19476,13638,12091,13120,12342,11226,70676,16335,61963,205998,31040,847,49288,39462,6353,17028,5481,45509,223914,8312,15216,
03-15-2021,9863,3940,17187,38911,18194,122974,16901,13480,10940,13514,11860,11074,70960,14169,62691,207250,31933,1080,43333,35766,6296,18473,5570,39364,193713,9351,15938,
03-16-2021,10062,4473,17548,38178,17374,126429,16688,14172,11244,12475,12786,11643,71356,14398,63144,207798,33727,112,44339,37926,5837,18416,4647,40589,199801,8986,16106,
03-17-2021,10401,4810,18246,38953,17693,127520,16246,14575,13083,14023,14128,12397,73565,14529,64294,209444,35933,1152,45283,35227,7132,19985,4996,35453,206601,10430,16589,
03-18-2021,10902,4755,19016,39879,17922,130713,16778,14826,12928,13113,14312,12574,79164,15167,65083,211886,34927,1164,45283,35360,7791,17234,5289,35809,219732,11217,17001,
03-19-2021,11240,4866,19303,39132,18154,133211,18238,15125,11993,13910,15429,12069,82130,15940,64328,214630,37087,2414,45913,35935,8129,18579,5633,40622,235334,8848,17020,
03-20-2021,11629,4887,19735,40125,17953,135021,18516,16315,12621,14928,15825,12237,84643,17202,65372,215298,39170,1213,46097,35285,7481,19474,5948,44721,252746,9609,17533,
03-21-2021,11795,5928,20230,40476,19552,137653,19569,17047,13154,15295,15308,13253,87997,16769,66159,217391,40163,1169,46670,37745,10130,20579,6148,47756,237710,10916,18172,
