Admin2,Province/State,Country/Region,06-05-2020,06-06-2020,06-07-2020,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021
,Orebro,Sweden,139,139,139,141,141,142,143,143,146,146,150,150,153,157,157,157,157,158,159,159,161,161,161,161,161,162,163,164,164,164,164,164,165,166,166,167,167,167,167,168,168,170,170,170,170,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,173,173,173,173,173,175,175,177,177,177,177,177,177,178,180,180,180,180,180,182,182,182,182,182,182,184,188,189,189,189,189,189,190,195,196,198,198,198,198,199,199,199,201,201,201,201,203,203,206,206,206,206,206,209,210,210,210,210,210,210,216,218,218,218,218,218,218,222,222,224,225,225,225,225,228,231,238,239,239,239,239,240,245
,Ostergotland,Sweden,194,198,198,198,198,201,201,209,209,209,209,209,215,215,215,215,215,219,220,220,220,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,238,239,239,239,239,239,239,239,239,239,239,239,239,259,260,260,260,260,261,261,261,261,261,261,261,261,262,262,262,262,262,262,262,262,262,262,263,263,263,263,263,263,263,263,263,263,263,263,264,274,275,275,275,275,275,275,275,275,275,275,275,275,275,277,277,277,277,277,277,277,277,277,277,277,277,277,278,278,278,278,278,278,278,278,278,278,278,278,278,278,279,279,279,279,279,279,279,279,279,279,279,279,279,248,251,251,251,251,251,251,252,253,254,256,256,256,256,256,256,256,261,261,261,261,262,274,274,276,276,276,276,276,276,287,287,287,287,287,291,301,302,302,302,302,302,309,318,318,331,331,331,331,331,331,345,349,349,349,349,349,358,358,358,358,358,358,359,360,360,360,360,360,360,381,381,396,396,396,396,396,399,423,423,430,430,430,430,430,444
,Skane,Sweden,192,200,200,200,202,205,205,205,218,218,218,223,224,224,224,224,224,224,225,235,236,236,236,236,244,245,246,246,250,250,250,250,252,252,252,255,255,255,255,256,258,258,258,258,258,260,260,261,261,261,261,261,262,263,263,264,264,264,264,264,264,272,272,272,272,272,274,274,277,278,278,278,278,280,280,282,282,282,282,282,284,284,285,285,285,285,285,269,270,272,273,273,273,273,274,275,276,276,276,276,276,276,276,276,276,276,276,276,276,276,277,276,276,276,276,276,279,279,279,279,279,279,279,280,281,281,281,281,281,281,282,282,282,282,282,282,282,283,283,283,284,284,284,284,287,287,287,287,287,287,287,290,297,297,297,297,297,297,310,321,322,322,322,322,322,332,351,352,353,353,353,353,369,385,385,385,385,385,385,416,447,450,450,450,450,450,476,495,496,496,496,496,496,536,580,582,584,584,584,584,618,660,660,660,660,660,660,666,667,667,667,667,667,667,673,673,755,814,814,814,814,867,875,942,986,986,986,986,1070,1137
,Sormland,Sweden,228,228,228,230,230,233,233,233,233,233,233,236,236,236,236,236,236,237,238,238,238,238,238,238,242,243,244,244,244,244,244,244,244,246,246,247,247,247,247,247,248,248,248,248,248,248,253,253,253,254,254,254,254,254,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,254,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,256,255,255,255,255,255,255,256,256,256,257,257,257,257,257,259,259,259,259,259,259,259,261,262,266,266,266,266,269,270,270,270,270,270,270,277,278,281,281,281,281,281,284,285,286,286,286,286,286,292,292,297,298,298,298,298,304,304,304,304,304,304,304,308,308,308,308,308,308,308,318,318,322,328,328,328,328,340,344,344,353,353,353,353,361,362
,Stockholm,Sweden,2136,2137,2138,2157,2159,2178,2184,2185,2186,2186,2187,2211,2251,2252,2252,2252,2252,2272,2276,2285,2297,2298,2298,2298,2298,2302,2303,2337,2337,2337,2337,2337,2344,2344,2353,2362,2362,2362,2366,2366,2372,2372,2373,2373,2373,2377,2377,2377,2380,2384,2384,2384,2384,2384,2384,2387,2387,2387,2387,2385,2385,2385,2387,2387,2387,2387,2387,2387,2387,2387,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2393,2393,2393,2394,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2403,2403,2403,2403,2403,2403,2403,2403,2405,2405,2405,2405,2405,2405,2405,2408,2408,2408,2408,2408,2408,2410,2410,2413,2416,2416,2416,2416,2419,2421,2421,2421,2421,2421,2421,2424,2428,2429,2429,2429,2429,2429,2437,2447,2449,2456,2456,2456,2456,2467,2468,2495,2508,2508,2508,2508,2529,2564,2565,2605,2605,2605,2605,2631,2632,2667,2688,2688,2688,2688,2699,2751,2774,2793,2793,2793,2793,2834,2836,2864,2936,2936,2936,2936,2979,2983,3038,3064,3064,3064,3064,3113,3114,3114,3114,3114,3114,3114,3156,3271,3271,3271,3271,3271,3271,3319,3319,3319,3361,3361,3361,3361,3428,3428,3469,3472,3472,3472,3472,3537,3569
,Uppsala,Sweden,184,184,184,184,185,191,191,192,192,192,195,202,205,205,205,205,205,205,217,219,219,219,219,219,226,226,226,226,226,226,226,232,232,232,234,234,234,234,234,238,238,238,238,238,238,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,240,240,240,241,241,241,241,241,241,241,241,241,241,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,245,245,245,245,245,245,247,247,247,247,247,247,252,252,255,255,255,255,255,257,257,257,257,257,257,257,257,257,261,262,262,262,262,277,277,277,278,278,278,278,283,283,283,293,293,293,293,295,305,306,306,306,306,306,323,323,323,328,328,328,328,332,332,332,341,341,341,341,351,352,352,352,352,352,352,352,352,352,352,352,352,352,388,388,388,388,388,388,388,389,416,416,417,417,417,417,424,425
,Varmland,Sweden,37,37,37,41,44,44,48,49,49,49,53,56,58,58,58,58,58,61,63,64,66,66,66,66,66,68,69,69,69,69,69,69,69,69,70,70,70,70,71,72,71,71,71,71,71,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,75,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,76,77,77,77,77,77,78,79,79,80,80,80,80,81,82,83,84,84,84,84,92,92,92,92,92,92,92,95,95,97,98,98,98,98,104,110,110,110,110,110,110,116,116,116,116,116,116,116,121,122,122,122,122,122,122,123,123,126,126,126,126,126,135,137,138,140,140,140,140,143,145
,Vasterbotten,Sweden,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31,31,31,33,32,32,32,32,32,32,32,32,32,32,32,32,33,33,34,37,37,37,37,41,41,49,49,49,49,49,52,53,53,53,53,53,53,58,59,60,60,60,60,60,63,64,64,64,64,64,64,69,70,70,70,70,70,70,81,83,83,83,83,83,83,91,91,91,92,92,92,92,95,95,101,101,101,101,101,110,111
,Vasternorrland,Sweden,88,88,89,90,90,92,94,95,98,98,98,99,102,102,102,102,102,103,109,109,109,111,111,111,112,113,117,117,117,117,117,117,117,118,119,119,119,119,119,119,122,122,122,122,122,125,126,128,128,128,128,128,128,128,128,132,132,132,132,131,132,133,133,133,133,133,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,133,133,133,133,133,133,133,133,133,135,135,135,135,135,135,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,138,138,138,138,138,138,138,138,138,138,140,140,140,140,141,141,141,142,142,142,142,144,146,148,148,148,148,148,148,149,150,156,156,156,156,158,166,166,174,174,174,174,176,183,184,189,189,189,189,197,220,220,220,220,220,220,225,225,225,225,225,225,225,241,241,242,255,255,255,255,260,288,289,298,298,298,298,300,308
,Vastmanland,Sweden,148,148,148,148,148,148,151,152,152,152,152,152,157,158,158,158,158,158,160,161,161,161,161,161,161,165,166,166,170,170,170,170,170,170,172,175,175,175,175,175,175,175,175,175,175,177,177,177,177,178,178,178,178,178,178,178,179,179,179,179,179,179,180,180,180,180,180,180,180,180,180,180,180,180,180,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,186,186,186,186,186,186,189,189,189,189,189,189,189,189,189,190,190,190,190,191,202,202,203,203,203,203,203,209,210,230,230,230,230,231,232,232,238,238,238,238,239,241,241,241,241,241,241,242,260,260,260,260,260,260,261,261,267,267,267,267,267,268,268,285,285,285,285,285,287,287
,Vastra Gotaland,Sweden,600,602,602,602,604,631,632,647,647,647,649,649,679,679,679,679,679,698,701,713,713,742,742,742,745,745,761,762,762,762,762,762,763,781,781,789,789,789,789,789,798,798,809,809,809,809,809,822,822,828,828,828,828,828,836,836,838,838,838,839,839,842,842,842,842,842,842,842,842,843,844,844,844,845,845,848,848,849,849,849,849,849,851,851,851,851,851,852,852,854,854,855,855,855,855,855,856,856,857,857,857,857,858,859,859,860,860,860,860,860,861,861,861,861,861,861,863,863,863,865,865,865,865,866,867,867,867,867,867,867,867,868,868,869,869,869,869,869,871,871,872,872,872,872,873,874,875,877,877,877,877,879,881,881,887,887,887,887,893,898,901,908,908,908,908,914,927,936,941,941,941,941,944,955,957,972,972,972,972,987,1014,1014,1032,1032,1032,1032,1038,1065,1066,1082,1082,1082,1082,1085,1120,1120,1143,1143,1143,1143,1146,1148,1148,1148,1148,1148,1148,1197,1257,1257,1257,1257,1257,1257,1264,1264,1369,1396,1396,1396,1396,1404,1439,1560,1570,1570,1570,1570,1611,1630
