Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Adygea Republic,Altai Krai,Altai Republic,Amur Oblast,Arkhangelsk Oblast,Astrakhan Oblast,Bashkortostan Republic,Belgorod Oblast,Bryansk Oblast,Buryatia Republic,Chechen Republic,Chelyabinsk Oblast,Chukotka Autonomous Okrug,Chuvashia Republic,Dagestan Republic,Ingushetia Republic,Irkutsk Oblast,Ivanovo Oblast,Jewish Autonomous Okrug,Kabardino-Balkarian Republic,Kaliningrad Oblast,Kalmykia Republic,Kaluga Oblast,Kamchatka Krai,Karachay-Cherkess Republic,Karelia Republic,Kemerovo Oblast,Khabarovsk Krai,Khakassia Republic,Khanty-Mansi Autonomous Okrug,Kirov Oblast,Komi Republic,Kostroma Oblast,Krasnodar Krai,Krasnoyarsk Krai,Kurgan Oblast,Kursk Oblast,Leningrad Oblast,Lipetsk Oblast,Magadan Oblast,Mari El Republic,Mordovia Republic,Moscow,Moscow Oblast,Murmansk Oblast,Nenets Autonomous Okrug,Nizhny Novgorod Oblast,North Ossetia - Alania Republic,Novgorod Oblast,Novosibirsk Oblast,Omsk Oblast,Orel Oblast,Orenburg Oblast,Penza Oblast,Perm Krai,Primorsky Krai,Pskov Oblast,Rostov Oblast,Ryazan Oblast,Saint Petersburg,Sakha (Yakutiya) Republic,Sakhalin Oblast,Samara Oblast,Saratov Oblast,Smolensk Oblast,Stavropol Krai,Sverdlovsk Oblast,Tambov Oblast,Tatarstan Republic,Tomsk Oblast,Tula Oblast,Tver Oblast,Tyumen Oblast,Tyva Republic,Udmurt Republic,Ulyanovsk Oblast,Vladimir Oblast,Volgograd Oblast,Vologda Oblast,Voronezh Oblast,Yamalo-Nenets Autonomous Okrug,Yaroslavl Oblast,Zabaykalsky Krai
01-27-2021,10927,34537,14104,17342,42579,14889,17763,24305,27123,27303,9102,30703,552,17213,24371,11993,42374,22298,3677,17201,20547,14732,23205,10637,15592,29604,26767,39556,18533,43548,26098,34503,13526,23625,50792,13063,22491,26847,16340,7334,9154,13156,791320,148881,38699,768,74655,12634,19228,28896,33279,22965,29633,25162,31905,26808,16982,51621,19564,217888,26948,16354,36137,36765,18398,37336,61564,20354,12138,24897,25396,24303,26012,14182,21265,39262,20086,40421,26947,50935,30869,25685,31222
01-28-2021,10982,34675,14125,17472,42875,14983,17924,24492,27299,27480,9221,31122,559,17302,24506,12032,42764,22674,3701,17282,20706,14933,23344,10705,15648,29906,26936,39858,18611,43752,26379,34657,13619,23902,51100,13160,22646,27083,16494,7356,9197,13242,797462,149984,39124,772,75132,12703,19463,29110,33474,23121,29787,25344,32208,27071,17197,52040,19667,222012,27317,16455,36402,37048,18742,37625,61948,20397,12234,25025,25591,24534,26157,14192,21442,39493,20225,40660,27219,51255,31072,25868,31549
01-29-2021,11067,34823,14188,17587,43173,15076,18062,24647,27489,27675,9335,31550,562,17388,24648,12063,43023,22977,3720,17361,20888,15058,23492,10767,15727,30218,27088,40139,18692,43961,26662,34799,13692,24149,51402,13253,22818,27342,16647,7376,9242,13327,803642,151079,39497,775,75626,12770,19694,29330,33704,23282,29944,25523,32517,27302,17387,52461,19772,225640,27523,16595,36677,37297,19093,37897,62328,20648,12331,25156,25784,24763,26300,14202,21613,39727,20376,40896,27506,51624,31287,26055,31875
01-30-2021,11118,34975,14252,17696,43474,15159,18234,24764,27690,27848,9451,32020,574,17466,24781,12076,43360,23105,3736,17438,21076,15122,23643,10830,15805,30540,27192,40430,18753,44205,26947,34942,13750,24394,51729,13347,22993,27616,16802,7401,9288,13416,809226,152088,39879,778,76123,12838,19923,29558,33895,23446,30110,25715,32850,27541,17470,52889,19877,229049,27644,16782,36953,37560,19284,38104,62707,20745,12430,25280,25974,24984,26441,14213,21781,39958,20529,41138,27808,52005,31478,26234,32131
01-31-2021,11163,35103,14278,17779,43760,15232,18340,24842,27817,28003,9572,32513,574,17538,24909,12149,43584,23132,3750,17513,21256,15215,23745,10877,15867,30806,27377,40472,18851,44391,27124,35095,13805,24652,52000,13426,23105,27820,16940,7424,9321,13504,814728,153099,40129,780,76617,12898,20034,29655,34057,23555,30271,25891,32957,27725,17638,53301,19971,230486,27794,16958,37157,37809,19434,38240,63074,20835,12525,25395,26165,25171,26521,14225,21941,40137,20656,41371,28062,52299,31679,26415,32332
02-01-2021,11204,35210,14302,17857,44016,15307,18441,24920,27938,28103,9688,33092,575,17622,25033,12156,43680,23188,3764,17584,21429,15469,23838,10922,15916,31033,27551,40496,18892,44573,27275,35239,13819,24907,52300,13494,23213,27987,17067,7444,9348,13588,819611,154097,40314,782,77102,12945,20140,29747,34215,23656,30429,26045,33045,27894,17710,53723,20052,231759,27884,17137,37350,38062,19555,38311,63442,20856,12623,25501,26353,25334,26598,14232,22095,40304,20775,41596,28309,52579,31868,26592,32529
02-02-2021,11250,35365,14356,17952,44291,15396,18603,25121,28049,28233,9800,33686,576,17711,25163,12214,43957,23555,3773,17662,21630,15708,23986,10979,15955,31331,27698,40691,19002,44829,27448,35382,13943,25180,52589,13568,23329,28205,17232,7456,9399,13677,824623,155117,40613,787,77591,13006,20323,29949,34380,23823,30596,26238,33299,28142,17943,54152,20162,233683,27988,17297,37599,38315,19669,38510,63789,20892,12720,25598,26542,25533,26707,14247,22254,40482,20931,41825,28552,52898,32065,26775,32766
02-03-2021,11300,35529,14397,18050,44598,15489,18760,25396,28204,28411,9831,34092,581,17807,25277,12280,44315,23896,3822,17745,21836,15954,24139,11038,16012,31587,27872,40964,19099,45137,27627,35521,14028,25475,52841,13651,23497,28428,17395,7465,9453,13769,829844,156107,40935,791,78082,13071,20508,30155,34551,23996,30752,26442,33618,28341,18086,54571,20275,237310,28256,17446,37897,38566,20033,38714,64144,20999,12812,25725,26728,25752,26849,14270,22394,40691,21089,42056,28830,53254,32250,26955,32983
02-04-2021,11348,35637,14446,18145,44944,15587,18904,25513,28359,28580,9942,34791,583,17884,25400,12306,44709,24182,3877,17825,22039,16193,24296,11095,16097,31874,28029,41232,19186,45401,27822,35646,14082,25826,53101,13739,23681,28624,17563,7484,9510,13859,835168,157140,41137,798,78480,13138,20726,30368,34720,24185,30905,26641,33929,28544,18295,54994,20390,240463,28517,17592,38201,38830,20292,38905,64507,21122,12881,25839,26915,25975,26988,14287,22518,40903,21249,42278,29129,53632,32443,27140,33215
02-05-2021,11387,35739,14492,18235,45302,15691,19062,25658,28508,28733,9991,35636,586,17959,25532,12365,45092,24444,3927,17906,22240,16331,24454,11151,16178,32175,28187,41501,19252,45579,28011,35775,14173,26105,53335,13832,23863,28845,17738,7504,9569,13950,839832,158141,41379,806,78924,13201,20941,30587,34891,24371,31069,26846,34201,28834,18593,55423,20501,243475,28697,17759,38502,39089,20521,39122,64853,21293,12978,25960,27104,26203,27130,14306,22639,41107,21406,42507,29436,54007,32644,27307,33421
02-06-2021,11424,35902,14541,18327,45686,15807,19211,25864,28642,28888,10053,36499,586,18040,25661,12389,45510,24732,3972,17985,22442,16466,24618,11210,16270,32487,28358,41773,19310,45794,28199,35901,14253,26362,53535,13930,24049,29048,17916,7524,9631,14042,844165,159153,41631,815,79361,13267,21162,30794,35060,24554,31230,27099,34534,29144,18779,55850,20608,245947,28805,17954,38811,39352,20731,39376,65197,21445,13068,26043,27289,26442,27274,14323,22760,41317,21562,42739,29748,54384,32833,27473,33629
02-07-2021,11458,36042,14589,18416,46062,15885,19314,25911,28805,29006,10099,37057,586,18143,25786,12404,45866,24771,4019,18066,22646,16598,24770,11266,16360,32729,28546,42030,19331,45965,28384,36030,14267,26659,53780,14025,24227,29211,18085,7542,9689,14131,847822,160103,41872,822,79791,13335,21377,30885,35222,24734,31397,27367,34691,29639,18881,56247,20717,248286,28948,18137,39122,39593,20885,39491,65528,21513,13158,26141,27471,26671,27413,14338,22877,41526,21696,42966,29982,54707,33002,27644,33776
02-08-2021,11496,36171,14628,18484,46424,15958,19368,25930,28940,29084,10153,37621,588,18251,25917,12414,46022,24843,4019,18148,22805,16719,24912,11302,16414,32950,28710,42287,19350,46110,28507,36151,14277,26981,54000,14098,24392,29335,18243,7559,9721,14223,851171,161059,42002,827,80218,13387,21509,30979,35315,24903,31551,27565,34766,29639,18918,56635,20808,249376,29013,18293,39343,39834,21006,39583,65845,21572,13227,26228,27652,26866,27515,14353,22989,41696,21794,43196,30259,54958,33159,27806,33843
02-09-2021,11537,36341,14670,18546,46783,16087,19555,26057,29047,29186,10201,38086,599,18366,26047,12491,46359,25179,4036,18226,22978,16834,25066,11342,16492,33181,28867,42588,19414,46300,28653,36272,14370,27302,54245,14176,24558,29499,18408,7570,9761,14319,854725,162039,42132,832,80660,13441,21653,31194,35421,25057,31710,27811,35025,29891,19138,57052,20902,253115,29085,18474,39582,40099,21280,39868,66144,21640,13309,26333,27830,27091,27619,14371,23098,41867,21907,43425,30508,55290,33308,27979,34083
02-10-2021,11593,36507,14784,18611,47147,16225,19720,26243,29281,29324,10256,38585,603,18457,26161,12523,46662,25677,4045,18302,23153,16948,25222,11398,16536,33392,29009,42860,19451,46527,28805,36397,14469,27654,54445,14257,24731,29686,18645,7583,9805,14409,858358,162946,42411,842,81105,13498,21800,31402,35541,25214,31866,28087,35286,30229,19253,57443,21000,256704,29242,18648,39836,40371,21541,40109,66440,21898,13427,26489,28009,27310,27740,14393,23199,42041,22044,43652,30746,55657,33435,28150,34310
02-11-2021,11645,36605,14955,18672,47508,16359,19878,26467,29448,29461,10291,39068,603,18559,26259,12536,46990,26074,4047,18379,23323,17058,25368,11437,16589,33595,29146,43137,19489,46771,28958,36517,14531,28037,54645,14344,24908,29887,18875,7598,9851,14501,861916,163834,42670,851,81539,13556,21943,31604,35680,25368,32033,28377,35529,30582,19446,57836,21101,260037,29463,18806,40099,40629,21707,40401,66734,22009,13549,26631,28189,27529,27860,14417,23300,42212,22186,43864,30976,56028,33554,28310,34506
02-12-2021,11676,36751,15150,18731,47855,16542,20014,26601,29653,29585,10337,39305,607,18644,26360,12549,47329,26427,4052,18458,23490,17182,25513,11465,16643,33803,29289,43383,19538,46911,29113,36638,14651,28354,54845,14433,25079,30133,19086,7621,9896,14591,865100,164682,42768,856,81984,13612,22076,31707,35817,25521,32191,28645,35801,30948,19587,58234,21200,263483,29518,18969,40360,40882,21986,40705,67018,22173,13632,26768,28364,27750,27981,14436,23402,42371,22326,44079,31217,56392,33671,28476,34718
02-13-2021,11722,36913,15243,18772,48166,16778,20267,26742,29862,29711,10367,39807,607,18725,26451,12586,47730,26476,4058,18539,23651,17242,25655,11512,16691,34025,29391,43624,19579,47066,29264,36761,14708,28738,55000,14518,25248,30260,19220,7646,9934,14684,867780,165578,42893,857,82427,13666,22198,31801,35951,25660,32347,28946,36090,31326,19705,58608,21292,266161,29568,19094,40609,41137,22144,40962,67303,22307,13682,26921,28540,27969,28098,14450,23500,42520,22463,44289,31453,56752,33780,28643,34832
02-14-2021,11759,37090,15306,18805,48397,16937,20552,26811,30065,29794,10390,40282,610,18794,26551,12617,48084,26603,4064,18615,23802,17297,25784,11517,16748,34224,29514,43856,19604,47214,29408,36873,14722,29077,55255,14597,25392,30357,19264,7665,9966,14772,869869,166380,43008,857,82864,13707,22302,31868,36053,25785,32508,29164,36197,31523,19742,58887,21376,267706,29729,19211,40854,41384,22238,41065,67580,22363,13695,27068,28711,28186,28199,14459,23599,42649,22595,44488,31670,57072,33883,28803,34995
02-15-2021,11793,37201,15384,18834,48589,17074,20753,26831,30247,29874,10427,40852,611,18865,26633,12622,48271,26683,4071,18692,23933,17345,25885,11522,16799,34410,29635,44041,19615,47360,29545,36992,14732,29412,55555,14668,25518,30446,19324,7682,9992,14863,871836,167146,43107,857,83260,13746,22399,31909,36152,25888,32661,29364,36238,31675,19827,59178,21455,269203,29751,19340,41095,41639,22294,41140,67854,22444,13704,27212,28881,28400,28293,14462,23696,42761,22726,44685,31895,57391,33992,28967,35085
02-16-2021,11820,37370,15410,18870,48783,17295,21006,27047,30417,29955,10450,41496,615,18938,26711,12649,48611,26764,4075,18770,24069,17397,26018,11560,16843,34607,29741,44206,19636,47507,29690,37117,14789,29653,55755,14757,25663,30598,19436,7699,10031,14955,873898,168010,43205,859,83686,13791,22508,31982,36236,26014,32828,29715,36351,31994,19934,59506,21549,272134,29835,19473,41379,41888,22414,41351,68097,22547,13782,27341,29045,28616,28389,14466,23794,42888,22861,44894,32154,57742,34095,29146,35301
02-17-2021,11855,37533,15469,18914,48980,17552,21263,27201,30594,30124,10477,41842,617,19006,26786,12653,49019,26893,4079,18851,24215,17445,26156,11603,16876,34795,29844,44379,19684,47669,29833,37230,14883,29932,55955,14850,25815,30776,19556,7718,10072,15045,876141,168765,43360,860,84120,13837,22614,32061,36365,26150,32984,30029,36552,32221,20039,59845,21642,275016,29974,19612,41665,42145,22516,41578,68335,22799,13874,27475,29198,28823,28501,14473,23890,43018,23003,45098,32412,58111,34192,29327,35504
02-18-2021,11883,37685,15533,18956,49181,17826,21431,27454,30762,30288,10501,42176,621,19088,26864,12674,49394,27080,4081,18928,24360,17494,26296,11651,16914,34991,29943,44554,19719,47852,29975,37332,14978,30203,56125,14940,25970,30970,19714,7735,10115,15138,878655,169420,43512,860,84547,13882,22723,32145,36478,26276,33136,30468,36800,32517,20173,60193,21731,278250,30056,19727,41954,42393,22672,41780,68564,22906,13992,27546,29352,29031,28603,14479,23986,43145,23142,45299,32780,58478,34293,29510,35722
02-19-2021,11915,37753,15581,19002,49376,18093,21672,27632,30924,30435,10527,42494,625,19144,26945,12744,49778,27292,4088,19003,24494,17545,26429,11705,16950,35177,30032,44728,19789,48015,30114,37424,15071,30542,56313,15022,26124,31159,19950,7750,10154,15229,880767,170018,43678,867,84988,13924,22829,32226,36589,26385,33305,30869,37069,32821,20423,60542,21818,281926,30106,19800,42244,42642,22899,41974,68794,23044,14095,27607,29495,29237,28692,14484,24079,43270,23275,45497,33139,58834,34387,29688,35946
02-20-2021,11943,37890,15634,19050,49567,18372,21864,27863,31080,30590,10549,42792,630,19203,27020,12804,50107,27536,4091,19078,24626,17596,26556,11756,16993,35378,30125,44900,19840,48158,30255,37540,15132,30908,56493,15107,26279,31327,20070,7766,10194,15308,882808,170621,43756,875,85430,13966,22933,32305,36711,26490,33469,31335,37372,33146,20526,60879,21904,284622,30424,19864,42533,42882,23084,42205,69026,23160,14163,27690,29641,29440,28784,14492,24174,43397,23409,45690,33479,59185,34478,29865,36131
02-21-2021,11974,38048,15669,19104,49743,18665,21936,27909,31235,30719,10578,43072,636,19252,27091,12854,50419,27740,4093,19149,24763,17645,26677,11802,17035,35594,30222,45069,19853,48290,30399,37654,15201,31249,56665,15190,26433,31469,20186,7778,10236,15385,884615,171222,43918,882,85868,14009,23038,32356,36813,26593,33627,31826,37649,33440,20593,61211,21993,286972,30577,19931,42823,43102,23281,42315,69251,23291,14216,27774,29776,29642,28874,14504,24270,43524,23542,45892,33823,59533,34573,30035,36229
02-22-2021,12004,38149,15692,19145,49917,18892,21959,28118,31375,30825,10605,43335,636,19298,27160,12854,50711,27752,4096,19221,24889,17702,26792,11840,17072,35762,30327,45232,19899,48430,30539,37734,15208,31586,56830,15259,26587,31596,20200,7788,10276,15459,886273,171819,44090,887,86291,14047,23126,32388,36910,26690,33781,32182,37822,33637,20662,61535,22074,287990,30702,19975,43103,43340,23407,42398,69477,23400,14219,27843,29895,29845,28956,14510,24363,43642,23671,46082,34155,59844,34662,30199,36312
02-23-2021,12031,38287,15712,19187,50086,19156,22061,28170,31500,30885,10621,43580,636,19339,27230,12878,51001,27848,4096,19296,25010,17747,26901,11892,17105,35936,30435,45374,19950,48561,30672,37835,15224,31836,57000,15327,26727,31690,20335,7801,10314,15534,887637,172321,44257,896,86642,14086,23210,32412,36994,26782,33948,32664,37879,33822,20706,61849,22147,289713,30733,20008,43382,43585,23519,42464,69700,23496,14232,27897,29998,30046,29027,14520,24457,43759,23792,46279,34453,60149,34744,30365,36411
02-24-2021,12059,38380,15725,19232,50224,19413,22098,28179,31613,30946,10642,43808,636,19396,27292,12919,51177,27892,4096,19368,25113,17796,27014,11944,17142,36100,30508,45511,19954,48676,30799,37934,15247,32065,57175,15394,26863,31766,20441,7811,10349,15604,889356,172690,44435,901,87084,14122,23291,32460,37091,26872,34111,33067,38016,33998,20740,62187,22215,291203,30778,20047,43651,43819,23626,42493,69895,23544,14233,27946,30104,30245,29107,14525,24551,43775,23912,46471,34768,60446,34823,30525,36514
02-25-2021,12083,38531,15807,19280,50376,19697,22332,28296,31695,31018,10661,44034,641,19444,27352,12934,51523,28090,4103,19438,25219,17841,27129,11997,17176,36289,30577,45633,20005,48846,30933,38029,15342,32274,57345,15466,27007,31909,20784,7822,10386,15676,891448,173189,44569,902,87524,14159,23384,32557,37196,26977,34258,33575,38247,34246,20877,62519,22286,293504,30843,20122,43927,44042,23805,42706,70084,23634,14336,27994,30237,30442,29192,14532,24647,43877,24038,46672,35055,60782,34898,30694,36608
02-26-2021,12117,38669,15839,19326,50525,19960,22516,28542,31811,31170,10692,44258,644,19497,27407,12952,51851,28213,4106,19507,25322,17890,27245,12051,17214,36445,30650,45756,20023,49053,31065,38116,15427,32513,57514,15537,27147,32067,21010,7834,10422,15745,893871,173674,44738,908,87961,14192,23474,32659,37297,27076,34402,34106,38525,34543,20974,62838,22358,295171,30939,20173,44198,44273,24040,42912,70278,23791,14414,28036,30365,30635,29274,14542,24739,43981,24163,46861,35367,61108,34969,30857,36728
02-27-2021,12159,38799,15865,19373,50678,20255,22713,28763,31917,31313,10727,44479,644,19544,27457,12982,52167,28295,4109,19578,25428,17935,27362,12103,17247,36616,30718,45875,20109,49234,31213,38201,15492,32772,57682,15613,27292,32278,21198,7843,10461,15785,895879,174178,44902,917,88403,14227,23563,32769,37402,27177,34551,34286,38912,34847,21065,63163,22433,297709,31036,20246,44472,44496,24231,43089,70469,23986,14546,28106,30491,30831,29357,14553,24830,44084,24292,47043,35653,61427,35048,31016,36849
02-28-2021,12197,38885,15885,19421,50832,20513,22867,28788,32044,31434,10756,44687,648,19593,27505,12984,52454,28338,4112,19650,25533,17982,27480,12151,17286,36741,30794,45996,20114,49340,31356,38283,15517,32993,57851,15687,27433,32461,21217,7851,10505,15815,897698,174703,45055,925,88840,14265,23642,32824,37506,27274,34692,34448,39035,35042,21086,63467,22507,298937,31129,20328,44741,44698,24317,43181,70658,24072,14575,28187,30592,31024,29441,14562,24919,44185,24419,47219,35915,61739,35117,31173,36909
03-01-2021,12221,38979,15899,19467,50984,20776,23007,28813,32145,31494,10777,44886,648,19643,27549,12985,52603,28444,4114,19718,25637,18033,27572,12205,17325,36852,30867,46118,20124,49444,31497,38363,15530,33232,58000,15759,27530,32557,21267,7859,10547,15850,899239,175136,45221,927,89263,14297,23713,32885,37605,27368,34843,34592,39186,35155,21093,63772,22568,300257,31167,20393,45001,44877,24381,43225,70845,24121,14585,28234,30692,31191,29523,14565,25006,44284,24540,47391,36164,62037,35178,31334,37021
03-02-2021,12249,39102,15937,19521,51159,21068,23047,28912,32203,31587,10796,45074,648,19679,27597,12998,52916,28603,4118,19785,25745,18082,27682,12261,17374,36987,30950,46234,20215,49584,31653,38442,15588,33461,58150,15836,27649,32770,21364,7868,10596,15891,901035,175711,45372,928,89688,14336,23788,32995,37720,27470,34966,34799,39408,35453,21218,64091,22636,302916,31178,20472,45284,45040,24633,43434,71009,24235,14692,28321,30809,31366,29611,14577,25095,44387,24672,47572,36429,62342,35238,31496,37127
03-03-2021,12270,39257,15984,19577,51357,21375,23166,29046,32313,31757,10826,45256,648,19724,27647,13041,53180,28742,4130,19853,25857,18133,27796,12305,17426,37145,31003,46345,20294,49695,31840,38523,15657,33682,58298,15915,27777,32996,21528,7875,10647,15931,903100,176307,45525,933,90126,14378,23871,33107,37839,27585,35092,35010,39671,35759,21373,64393,22708,305551,31263,20521,45576,45197,24790,43619,71181,24406,14783,28395,30924,31548,29701,14587,25180,44496,24813,47737,36618,62663,35292,31653,37239
03-04-2021,12297,39635,16013,19634,51575,21664,23348,29138,32401,31904,10851,45435,652,19765,27689,13067,53495,28893,4140,19925,25973,18178,27913,12346,17470,37306,31054,46446,20379,49879,32048,38604,15762,33910,58441,15992,27909,33214,21645,7885,10701,15988,905521,176894,45691,936,90654,14423,23957,33214,37960,27703,35151,35224,39918,35874,21520,64704,22782,308160,31308,20563,45873,45361,24951,43810,71356,24588,14842,28490,31040,31732,29790,14598,25261,44608,24957,47892,36774,62995,35363,31812,37369
03-05-2021,12321,39757,16060,19694,51804,21961,23571,29368,32496,32036,10870,45611,656,19808,27729,13092,53857,28994,4147,19998,26093,18216,28035,12386,17518,37421,31103,46536,20451,50022,32273,38682,15857,34115,58585,16070,28046,33488,21878,7892,10760,16030,907770,177414,45872,945,91098,14470,24048,33329,38083,27827,35203,35361,40169,35963,21637,65018,22860,310751,31363,20607,46174,45499,25008,44077,71536,24693,14937,28588,31152,31918,29881,14611,25340,44723,25104,48042,36942,63335,35424,31965,37480
03-06-2021,12341,39865,16086,19751,52034,22267,23761,29568,32591,32194,10891,45785,660,19847,27768,13114,54186,29190,4150,20073,26207,18251,28153,12427,17561,37528,31151,46615,20495,50127,32492,38759,15932,34267,58724,16145,28179,33736,22002,7899,10835,16074,909692,178016,46022,951,91528,14512,24137,33453,38202,27949,35259,35455,40476,36060,21701,65324,22941,313501,31400,20650,46466,45667,25222,44261,71726,24847,14991,28679,31266,32099,29971,14623,25417,44840,25249,48194,37084,63678,35488,32115,37607
03-07-2021,12360,39933,16097,19804,52258,22556,23872,29598,32696,32293,10900,45956,660,19893,27814,13128,54490,29311,4153,20146,26315,18292,28262,12461,17602,37640,31196,46691,20513,50225,32698,38838,15941,34388,58860,16214,28304,33951,22037,7907,10877,16114,911109,178563,46132,951,91983,14550,24219,33501,38317,28067,35310,35556,40677,36135,21735,65621,23017,314903,31473,20672,46754,45821,25343,44360,71912,25029,15026,28765,31359,32278,30058,14632,25494,44951,25361,48338,37215,63980,35545,32263,37682
03-08-2021,12380,40003,16112,19853,52459,22832,23924,29607,32802,32329,10938,46125,660,19937,27852,13140,54778,29316,4156,20218,26419,18341,28356,12489,17641,37820,31245,46763,20517,50318,32899,38916,15958,34506,59000,16276,28416,34069,22084,7915,10915,16159,912146,179118,46210,952,92430,14581,24297,33553,38428,28164,35368,35653,40829,36199,21765,65916,23088,316314,31501,20699,47037,45972,25461,44424,72101,25079,15028,28856,31445,32442,30139,14637,25570,45059,25463,48477,37342,64265,35596,32400,37742
03-09-2021,12420,40040,16119,19905,52654,23117,23971,29613,32874,32352,10956,46287,660,19979,27894,13155,55006,29326,4159,20289,26527,18380,28448,12526,17682,38003,31298,46837,20521,50403,33108,38995,15970,34618,59139,16342,28524,34190,22161,7921,10959,16194,913173,179710,46260,953,92857,14618,24380,33590,38546,28257,35421,35755,40977,36199,21775,66189,23157,317686,31522,20728,47331,46103,25582,44441,72267,25117,15029,28930,31529,32603,30224,14644,25645,45171,25572,48603,37476,64554,35645,32534,37796
03-10-2021,12454,40144,16135,19951,52829,23412,24100,29732,32952,32470,10979,46447,665,20013,27934,13159,55362,29405,4161,20358,26594,18427,28536,12563,17723,38078,31349,46904,20565,50530,33281,39072,16033,34749,59269,16402,28631,34449,22254,7927,10997,16240,914626,180332,46312,957,93282,14654,24449,33686,38638,28340,35480,35866,41234,36268,21844,66478,23219,320435,31541,20764,47601,46224,25713,44734,72429,25175,15118,29013,31642,32760,30303,14655,25719,45280,25656,48750,37614,64827,35696,32664,37921
03-11-2021,12485,40269,16166,19999,52990,23723,24322,29989,33056,32678,11002,46605,665,20051,27978,13161,55660,29524,4164,20422,26665,18478,28626,12601,17770,38192,31397,46972,20593,50712,33445,39148,16108,34831,59400,16465,28743,34722,22395,7932,11038,16280,916204,180752,46377,958,93704,14692,24520,33790,38732,28426,35532,36003,41503,36383,21973,66819,23286,323240,31593,20840,47866,46369,25840,44899,72599,25326,15171,29099,31752,32905,30383,14670,25793,45391,25742,48883,37765,65104,35743,32796,38021
03-12-2021,12512,40334,16171,20044,53153,24037,24526,30131,33157,32819,11026,46761,665,20082,28017,13174,55941,29622,4167,20488,26732,18526,28716,12638,17809,38313,31450,47041,20618,50832,33603,39220,16157,34922,59535,16523,28853,34937,22527,7939,11077,16322,917809,181195,46433,968,94124,14728,24587,33898,38821,28507,35586,36150,41777,36478,22082,67168,23348,326101,31676,20926,48126,46521,25962,45023,72771,25408,15245,29190,31863,33046,30457,14683,25864,45504,25825,49013,37913,65375,35792,32925,38129
03-13-2021,12537,40373,16175,20090,53317,24339,24678,30252,33260,32954,11042,46916,665,20114,28055,13208,56243,29697,4170,20550,26802,18569,28807,12656,17853,38458,31507,47111,20697,50965,33764,39290,16235,35055,59676,16585,28965,35173,22646,7944,11112,16369,919278,181624,46475,969,94543,14762,24656,34015,38912,28590,35644,36276,42084,36596,22210,67516,23408,328427,31773,21022,48389,46684,25996,45156,72941,25475,15332,29281,31973,33180,30532,14698,25935,45621,25905,49144,38052,65644,35859,33055,38238
03-14-2021,12569,40437,16180,20127,53448,24616,24796,30333,33360,33072,11059,47069,665,20148,28087,13209,56340,29704,4172,20611,26863,18618,28892,12671,17895,38582,31561,47176,20705,51066,33911,39358,16244,35193,59807,16637,29067,35381,22668,7950,11139,16409,920388,182035,46514,969,94958,14793,24719,34099,38993,28658,35693,36390,42339,36658,22218,67868,23459,329268,31773,21103,48638,46845,26024,45263,73116,25552,15343,29360,32055,33310,30600,14707,26005,45722,25974,49272,38180,65897,35912,33147,38279
03-15-2021,12596,40499,16181,20148,53570,24867,24867,30392,33424,33096,11077,47221,665,20181,28112,13213,56369,29768,4174,20671,26918,18675,28970,12709,17929,38771,31614,47242,20731,51166,34043,39418,16255,35308,59942,16678,29163,35555,22691,7955,11159,16444,921424,182485,46546,973,95365,14815,24764,34174,39065,28717,35749,36512,42518,36658,22236,68218,23505,329952,31857,21179,48866,46979,26061,45322,73298,25576,15354,29427,32135,33435,30652,14711,26075,45810,26031,49396,38314,66126,35963,33233,38397
03-16-2021,12627,40617,16191,20180,53703,25159,24992,30424,33513,33149,11097,47399,673,20208,28159,13229,56426,29823,4177,20730,26978,18713,29051,12746,17958,38932,31663,47309,20803,51284,34183,39480,16323,35414,60063,16725,29265,35683,22822,7962,11192,16486,922899,182984,46566,980,95774,14850,24821,34284,39142,28781,35806,36659,42807,36775,22325,68564,23557,331126,31907,21266,49105,47149,26092,45476,73471,25667,15419,29522,32236,33559,30715,14721,26147,45908,26085,49523,38429,66363,36021,33320,38514
03-17-2021,12686,40734,16194,20215,53836,25415,25151,30619,33601,33240,11115,47596,673,20242,28194,13242,56524,29909,4182,20792,27041,18751,29134,12778,17989,39089,31718,47374,20830,51388,34327,39544,16358,35561,60183,16779,29370,35806,22855,7967,11230,16524,924494,183489,46589,983,96176,14888,24881,34403,39223,28847,35857,36792,43100,36907,22381,68913,23612,332123,31969,21330,49347,47317,26126,45644,73651,25742,15486,29606,32337,33685,30780,14735,26218,46011,26143,49648,38549,66605,36070,33400,38623
03-18-2021,12720,40869,16201,20245,53866,25729,25296,30740,33676,33348,11132,47811,673,20281,28227,13248,56636,30006,4186,20847,27100,18786,29214,12809,18015,39258,31770,47436,20874,51531,34469,39606,16414,35674,60302,16830,29471,35930,22972,7973,11265,16564,926254,184058,46614,987,96575,14923,24937,34535,39301,28910,35913,36911,43388,37061,22570,69187,23663,334164,31975,21386,49585,47482,26158,45850,73828,25842,15627,29679,32438,33810,30842,14747,26291,46110,26204,49777,38647,66850,36118,33481,38707
