Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Port Quarantine,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Unknown,Wakayama,Yamagata,Yamaguchi,Yamanashi
Country/Region,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan
07-18-2020,485,16,26,967,77,114,848,82,151,136,167,1141,681,186,269,0,28,89,1559,71,46,395,46,100,17,76,17,100,83,59,28,141,1873,219,47,1192,103,24,84,87,4,6909,3,206,8,70,70,37,74
07-19-2020,485,16,26,967,77,114,848,82,151,136,167,1141,681,186,269,0,28,89,1559,71,46,395,46,100,17,76,17,100,83,59,28,141,1873,219,47,1192,103,24,84,87,4,6909,3,206,8,70,70,37,74
07-20-2020,489,16,26,1004,77,114,863,82,151,136,170,1156,697,193,270,0,28,89,1638,71,46,395,46,100,18,76,17,103,83,59,28,142,1873,219,47,1247,103,24,84,90,4,7057,3,206,8,73,71,37,74
07-21-2020,489,16,26,1014,77,114,864,82,154,136,175,1158,703,194,270,0,28,101,1614,71,46,403,46,104,18,77,17,105,84,59,30,142,1931,219,47,1292,103,24,88,90,4,7312,3,206,8,73,72,37,75
07-22-2020,491,16,26,1038,77,115,870,82,154,137,178,1164,705,197,270,0,28,108,1768,72,46,410,47,109,18,77,17,114,84,59,31,143,1958,219,47,1308,103,24,88,91,4,7513,3,206,8,75,72,37,75
07-23-2020,491,16,26,1038,77,115,877,82,156,138,179,1171,706,199,270,0,28,108,1714,72,46,422,47,113,18,77,17,122,85,59,31,143,2012,233,47,1377,104,24,89,95,4,7767,4,206,8,81,72,37,75
07-24-2020,496,16,26,1070,77,115,890,82,159,138,185,1175,725,201,270,0,28,112,1759,72,46,422,49,120,18,77,17,124,85,59,32,143,2046,233,47,1404,105,24,89,97,4,7852,4,207,8,81,72,37,75
07-25-2020,498,16,26,1086,77,115,893,82,159,138,188,1181,745,201,270,0,28,125,1787,72,46,422,49,123,18,77,16,126,85,59,32,145,2080,233,47,1497,105,24,89,97,6,7914,4,207,8,83,72,37,76
07-26-2020,505,16,26,1089,77,117,902,83,161,139,193,1188,763,204,270,0,31,125,1805,72,46,422,50,127,18,77,16,126,85,59,32,145,2080,233,47,1497,105,26,89,97,6,7966,4,207,8,86,73,37,76
07-27-2020,506,16,26,1109,77,117,909,83,161,139,194,1191,796,206,270,0,33,129,1838,72,47,422,50,127,20,79,22,134,85,59,32,145,2080,233,47,1561,106,25,89,99,6,8124,4,209,8,97,73,39,76
07-28-2020,511,16,29,1146,77,117,933,83,164,139,194,1196,811,211,271,0,33,132,1838,72,47,452,51,132,20,80,22,136,86,59,33,145,2222,233,47,1602,106,25,97,100,6,8464,4,209,8,88,73,39,77
07-29-2020,523,16,29,1190,77,117,952,83,169,140,208,1202,811,211,272,0,36,138,1879,73,47,466,52,138,20,81,22,146,88,59,33,145,2418,236,48,1617,108,26,97,112,8,8758,4,209,8,89,74,39,77
07-30-2020,529,16,29,1207,79,117,992,83,176,140,215,1214,811,211,273,0,39,147,1965,73,48,478,52,138,20,82,27,153,88,59,39,145,2477,236,49,1637,109,26,107,119,8,9109,4,209,8,90,74,39,78
07-31-2020,551,16,29,1215,79,117,1015,83,186,141,221,1215,856,211,274,0,41,147,2030,73,48,491,53,138,20,82,27,160,88,59,41,148,2598,236,50,1707,112,26,107,127,8,9438,5,210,8,95,74,39,79
08-01-2020,553,16,29,1237,82,117,1062,83,201,141,222,1237,877,216,275,0,42,152,2044,73,48,528,53,140,21,82,27,178,88,59,42,148,2702,236,53,1735,113,25,128,139,8,9615,5,210,8,102,75,41,79
08-02-2020,578,16,30,1237,82,117,1062,84,206,141,226,1243,912,223,276,0,42,154,2106,73,52,528,53,143,21,83,32,179,89,59,50,148,2820,236,58,1819,125,26,128,142,8,9615,5,210,8,108,75,41,79
08-03-2020,603,16,30,1278,82,118,1135,85,208,143,230,1247,941,233,279,0,42,154,2179,73,52,528,55,143,25,83,32,181,89,59,50,293,2911,238,59,1841,133,27,128,142,8,9791,5,210,8,112,75,43,79
08-04-2020,620,16,30,1304,82,118,1165,86,220,143,236,1252,955,235,280,0,42,176,2161,74,55,553,55,144,25,83,32,188,89,59,50,298,3013,238,60,1914,137,27,163,146,8,10112,5,211,8,114,75,45,85
08-05-2020,667,16,30,1315,82,118,1201,86,230,148,247,1261,1008,240,281,1,42,183,2214,74,58,579,57,146,27,90,32,199,92,59,53,302,3119,238,62,1962,143,27,185,147,9,10437,5,211,8,122,75,46,86
08-06-2020,783,16,29,1364,82,121,1201,86,244,150,247,1263,1037,243,282,1,42,183,2266,76,58,615,68,149,37,90,32,211,99,59,67,302,3286,238,62,1987,145,28,200,148,10,10687,5,212,8,130,75,48,86
08-07-2020,917,16,29,1397,82,123,1371,86,244,152,269,1273,1069,244,283,1,42,190,2381,76,68,658,68,152,143,92,32,215,101,59,69,328,3544,238,64,2021,151,29,212,161,10,11007,5,212,8,136,75,49,89
08-08-2020,1040,16,29,1439,84,125,1479,86,277,157,273,1291,1128,253,283,1,45,196,2445,77,69,687,73,153,75,95,32,223,103,32,71,337,3641,238,69,2090,153,29,233,168,10,11361,5,212,8,140,75,50,92
08-09-2020,1153,16,29,1499,86,128,1560,87,297,161,303,1312,1231,267,285,1,46,198,2573,77,124,687,78,155,163,95,36,234,107,62,76,460,3812,238,70,2190,158,29,233,177,10,11778,5,213,8,143,75,50,92
08-10-2020,1185,16,29,1499,86,128,1630,87,309,161,306,1312,1268,287,288,1,46,209,2573,77,148,687,82,157,173,97,36,235,107,63,81,482,3919,238,80,2190,161,31,233,178,10,11970,5,215,8,148,75,52,92
08-11-2020,1241,16,29,1527,87,128,1685,88,319,163,307,1316,1268,287,289,1,46,209,2687,77,148,687,97,157,173,97,36,237,107,63,84,535,4092,238,94,2234,169,121,233,179,12,11970,5,216,8,154,75,53,92
08-12-2020,1345,16,29,1555,87,128,1734,88,343,166,321,1320,1327,287,290,1,47,229,2677,77,148,776,99,158,124,100,36,238,113,63,84,543,4256,238,97,2302,175,32,286,179,13,12220,5,221,8,160,75,53,100
08-13-2020,1518,20,29,1678,88,132,1820,88,354,171,328,1323,1369,305,293,1,47,229,2732,78,158,793,99,162,140,104,36,260,116,65,84,561,4406,238,105,2383,186,33,297,187,17,12526,5,227,8,162,75,53,102
08-14-2020,1695,21,29,1752,90,134,1967,89,373,173,343,1334,1406,330,294,1,50,233,2837,79,176,811,133,167,148,111,36,284,118,67,84,600,2535,238,106,2412,198,29,307,203,17,12848,8,228,8,162,75,57,102
08-15-2020,1804,23,31,1838,91,136,2138,89,399,176,348,1348,1464,341,294,2,50,242,2940,79,176,832,149,168,164,111,36,291,119,74,90,1092,4719,299,117,2464,209,29,319,210,17,13274,8,232,8,162,75,58,104
08-16-2020,1913,25,31,1867,91,138,2250,89,414,177,360,1368,1490,345,298,2,50,242,3076,79,234,832,149,171,178,114,36,295,121,76,90,1092,4892,299,117,2510,210,29,319,213,27,13596,8,236,8,165,76,58,104
08-17-2020,2125,25,31,1885,94,140,2459,90,424,178,360,1379,1536,356,305,3,51,244,3156,79,235,832,176,173,183,115,36,295,121,80,90,1092,5049,299,128,2532,225,29,319,214,31,13759,8,238,8,166,76,58,104
08-18-2020,2248,26,31,1931,94,141,2537,90,439,178,362,1388,1557,363,312,3,56,249,3166,80,247,898,180,173,191,119,36,298,121,80,90,1092,5179,299,133,2625,236,29,341,221,38,14400,10,242,8,170,76,65,117
08-19-2020,2414,27,31,1992,95,141,2628,90,448,189,397,1400,1596,372,319,4,56,253,3231,80,252,925,191,176,207,126,36,315,123,83,90,930,5284,441,150,2682,245,48,351,230,40,14400,10,247,8,171,76,66,120
08-20-2020,2557,31,31,2063,95,141,2761,90,458,193,402,1407,1618,387,334,4,56,258,3320,80,316,943,199,176,207,128,36,325,124,86,90,934,5448,480,155,2716,248,51,362,242,41,14812,11,248,8,174,76,67,121
08-21-2020,2661,33,31,2063,97,141,2869,91,467,204,402,1429,1663,396,351,5,60,261,3414,83,316,960,213,179,221,130,36,331,125,87,110,1031,5571,514,158,2751,256,61,374,251,42,15109,13,250,8,177,76,70,123
08-22-2020,2737,34,32,2144,98,141,2997,94,476,210,402,1457,1695,402,359,6,60,261,3446,85,330,983,219,179,225,131,36,334,126,89,110,1139,5748,514,164,2807,268,66,381,252,42,15409,14,255,8,182,76,70,125
08-23-2020,2854,34,32,2173,98,142,3095,94,478,226,418,1463,1746,408,367,6,60,261,3547,86,349,983,230,180,236,143,36,342,126,89,110,1234,5840,514,174,2825,276,67,381,255,42,15562,14,258,8,182,76,74,125
08-24-2020,2966,34,32,2214,98,142,3141,95,479,229,419,1465,1778,417,377,6,60,264,3597,86,360,983,250,180,236,145,36,343,127,93,110,1280,5983,514,177,2875,281,71,381,255,43,15726,14,259,8,183,76,76,125
08-25-2020,2966,39,32,2273,98,145,3182,96,489,229,420,1472,1802,421,383,6,60,265,3684,91,360,1039,255,180,241,149,36,359,128,93,110,1361,6162,514,182,2930,297,73,389,259,43,16027,17,260,8,186,76,76,129
08-26-2020,3150,40,32,2323,100,145,3232,98,496,260,423,1476,1826,428,398,7,61,274,3826,95,382,1086,256,182,251,150,36,378,128,96,110,1432,6320,514,189,2995,313,76,395,264,43,16361,17,263,8,189,76,76,131
08-27-2020,3329,41,32,2385,100,145,3303,98,498,260,427,1488,1878,438,406,7,63,274,3916,96,391,1102,262,184,251,150,36,389,128,102,110,1490,6443,514,192,3026,320,77,395,270,44,16693,19,272,8,203,76,77,134
08-28-2020,3432,41,32,2419,101,147,3361,102,499,274,430,1499,1913,444,427,8,64,287,3975,97,397,1132,271,186,265,152,36,403,129,109,128,1564,6597,514,199,3059,328,132,409,273,46,17005,20,279,8,206,76,81,135
08-29-2020,3513,42,32,2461,101,147,3438,102,506,299,431,1512,1953,450,441,8,68,290,4033,101,402,1154,280,187,270,155,36,432,129,120,128,1605,6741,514,206,3149,335,133,414,273,47,17411,21,285,8,210,76,87,147
08-30-2020,3573,43,32,2506,101,148,3510,105,512,323,435,1527,1988,456,450,8,69,293,4139,103,413,1154,292,189,289,155,36,442,131,124,128,1621,6924,514,209,3180,342,133,414,276,47,17530,21,290,8,211,76,83,147
08-31-2020,3644,43,32,2539,101,149,3558,106,514,328,438,1533,2017,465,454,8,69,296,4201,103,420,1154,301,189,298,155,36,449,132,127,128,1648,7027,514,211,3215,348,133,414,277,51,17670,22,294,8,212,76,84,147
