Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Antioquia,Arauca,Atlantico,Bolivar,Boyaca,Caldas,Capital District,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guaviare,Huila,La Guajira,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres y Providencia,Santander,Sucre,Tolima,Unknown,Valle del Cauca,Vaupes,Vichada
Country/Region,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia
03-10-2021,5201,337875,5356,120273,65704,44901,45092,640748,16213,11993,26309,39174,6290,36041,102764,1282,2203,48070,15547,33800,41336,46827,47782,7511,31305,44700,2658,87019,19843,62746,0,188421,1135,1354
03-11-2021,5216,338415,5360,120701,65816,44946,45165,641525,16230,12011,26342,39268,6315,36177,103017,1285,2203,48115,15595,34093,41380,46879,47823,7516,31374,44746,2661,87141,19890,62788,0,188686,1135,1357
03-12-2021,5275,339387,5368,121074,65894,45022,45234,642312,16239,12029,26363,39336,6317,36382,103193,1288,2204,48146,15611,34388,41447,46928,47851,7524,31482,44835,2661,87297,19979,62836,0,189174,1135,1358
03-13-2021,5325,339952,5379,121675,65975,45093,45309,643226,16250,12043,26405,39453,6319,36488,103345,1289,2210,48186,15649,34620,41499,46968,47877,7527,31561,44912,2664,87415,20032,62885,0,189483,1135,1359
03-14-2021,5368,340463,5383,122020,66072,45139,45354,643706,16255,12054,26419,39519,6320,36609,103548,1290,2225,48225,15695,34836,41544,47002,47898,7539,31653,44987,2665,87564,20081,62921,0,189726,1135,1365
03-15-2021,5380,340973,5385,122502,66168,45171,45429,644557,16254,12074,26432,39569,6324,36767,103667,1293,2227,48261,15734,35001,41581,47116,47935,7542,31731,45043,2665,87672,20139,62941,0,190177,1135,1365
03-16-2021,5408,341440,5385,122846,66228,45195,45454,645337,16257,12091,26440,39594,6324,36900,103750,1293,2230,48273,15756,35200,41599,47226,47952,7566,31768,45088,2665,87803,20168,62959,0,190529,1135,1365
03-17-2021,5420,341901,5389,123363,66303,45244,45516,646038,16264,12101,26464,39632,6324,37012,103831,1293,2233,48302,15787,35454,41630,47284,47975,7574,31833,45158,2666,87907,20239,62980,0,190894,1135,1366
03-18-2021,5428,342490,5393,123979,66394,45324,45596,646834,16274,12117,26498,39751,6328,37194,104151,1293,2235,48340,15845,35791,41677,47421,48032,7588,31921,45255,2666,88012,20327,63015,0,191275,1135,1366
03-19-2021,5446,343196,5394,124445,66466,45392,45681,647858,16287,12152,26537,39881,6332,37436,104368,1294,2237,48370,15924,36170,41720,47459,48074,7603,32012,45351,2666,88131,20428,63089,0,191740,1135,1368
03-20-2021,5453,343787,5402,125094,66537,45456,45834,648636,16291,12176,26572,39949,6335,37558,104532,1294,2238,48404,16004,36412,41785,47512,48148,7615,32103,45422,2666,88264,20467,63114,0,192162,1135,1368
03-21-2021,5460,344440,5405,125523,66568,45500,45870,650719,16294,12186,26587,39995,6335,37602,104758,1304,2239,48416,16012,36536,41817,47537,48166,7616,32138,45475,2666,88344,20491,63138,0,192551,1135,1369
03-22-2021,5485,345301,5410,126311,66666,45564,45999,651563,16300,12213,26612,40143,6340,37707,104926,1304,2239,48450,16092,36981,41868,47575,48211,7636,32234,45660,2666,88470,20591,63206,0,193113,1135,1372
03-23-2021,5491,346035,5415,127253,66733,45603,46124,652540,16303,12233,26628,40234,6341,37981,105051,1305,2239,48472,16141,37214,41900,47592,48240,7644,32289,45721,2666,88581,20647,63245,0,193567,1136,1372
03-24-2021,5503,346585,5416,128159,66790,45644,46252,653658,16305,12249,26640,40288,6352,38092,105175,1305,2244,48511,16214,37540,41942,47612,48272,7657,32370,45835,2671,88676,20727,63316,0,194013,1136,1373
03-25-2021,5514,347377,5424,129706,66899,45690,46342,654503,16308,12278,26671,40355,6354,38265,105362,1305,2247,48539,16291,38014,41995,47643,48299,7666,32442,46029,2679,88765,20803,63349,0,194440,1136,1373
03-26-2021,5518,348377,5424,130822,67026,45750,46463,655505,16310,12320,26704,40544,6359,38686,105577,1306,2249,48569,16384,38423,42044,47680,48318,7676,32542,46120,2680,88858,20906,63386,0,194912,1137,1373
03-27-2021,5528,349444,5439,131737,67113,45814,46580,656275,16315,12361,26737,40706,6363,38871,105748,1306,2250,48621,16490,38968,42095,47730,48345,7684,32635,46230,2682,88939,21036,63461,0,195337,1137,1396
03-28-2021,5551,350548,5443,132926,67246,45868,46777,657581,16323,12383,26769,40854,6370,39136,105938,1306,2251,48662,16642,39377,42162,47765,48381,7693,32776,46389,2692,89020,21139,63501,0,195756,1139,1396
03-29-2021,5576,351994,5445,134124,67363,45962,46938,658376,16324,12421,26797,40976,6379,39377,106162,1306,2251,48711,16700,39754,42210,47794,48418,7700,32884,46518,2692,89150,21263,63536,0,196271,1141,1396
03-30-2021,5591,353259,5449,135356,67461,46072,47095,659145,16328,12451,26823,41019,6380,39619,106410,1307,2251,48748,16809,40142,42253,47824,48458,7725,32976,46648,2694,89255,21438,63575,0,196742,1141,1396
03-31-2021,5595,354364,5450,137149,67543,46147,47206,660006,16328,12466,26847,41115,6406,39770,106522,1308,2251,48765,16841,40528,42271,47843,48486,7732,33016,46718,2700,89317,21508,63596,0,197183,1141,1397
04-01-2021,5602,355061,5464,139684,67664,46226,47496,660991,16335,12508,26908,41275,6419,40011,106656,1308,2252,48820,16957,41048,42319,47874,48540,7787,33110,46862,2706,89419,21606,63650,0,197704,1142,1399
04-02-2021,5606,356712,5487,141278,67841,46339,47673,661802,16343,12555,26973,41593,6432,40370,106963,1309,2252,48885,17144,41687,42426,47977,48620,7793,33244,47135,2719,89512,21755,63700,0,198212,1144,1406
04-03-2021,5610,358651,5519,143605,67995,46367,47795,663321,16347,12569,26992,41748,6439,40525,107128,1310,2252,48927,17333,42075,42466,48000,48730,7798,33352,47248,2721,89618,21832,63740,0,198788,1144,1411
04-04-2021,5612,360455,5520,146311,68095,46401,47926,664404,16356,12594,27020,41917,6451,40661,107315,1310,2252,48966,17514,42434,42527,48034,48767,7807,33477,47419,2722,89691,21918,63779,0,199352,1144,1413
04-05-2021,5614,362608,5520,149058,68177,46448,48098,665264,16359,12622,27035,42083,6455,40795,107447,1311,2252,48987,17669,42778,42582,48050,48787,7821,33577,47595,2725,89763,22019,63794,0,199981,1144,1415
04-06-2021,5618,364489,5526,151830,68346,46572,48496,666379,16365,12658,27082,42401,6481,41119,107793,1311,2253,49062,18135,43555,42740,48095,48842,7834,33779,47828,2745,89882,22135,63963,0,200471,1144,1427
04-07-2021,5633,366125,5533,154218,68566,46700,48756,667488,16375,12690,27146,42598,6503,41394,108036,1311,2254,49113,18489,44091,42784,48148,48958,7860,33886,48032,2784,90013,22267,64046,0,201085,1145,1444
04-08-2021,5654,368753,5539,157160,68759,46865,48994,668749,16386,12735,27173,42856,6516,41606,108283,1312,2255,49179,18717,44541,42800,48210,48997,7872,34043,48203,2784,90118,22375,64084,0,201717,1145,1452
04-09-2021,5670,371615,5550,160006,68884,46907,49093,670247,16387,12747,27213,42933,6528,41790,108438,1312,2257,49205,18764,44795,42831,48236,49030,7876,34115,48288,2792,90237,22417,64142,0,202659,1145,1457
04-10-2021,5681,374756,5554,162027,69002,46940,49230,672528,16389,12774,27253,42995,6539,41914,108600,1312,2257,49246,18794,45016,42849,48259,49063,7879,34146,48380,2798,90328,22504,64166,0,203386,1152,1459
04-11-2021,5696,376757,5560,164943,69140,46991,49400,673517,16398,12789,27278,43139,6551,42000,108831,1312,2257,49278,18878,45210,42883,48290,49110,7887,34233,48479,2806,90444,22561,64201,0,204351,1153,1462
04-12-2021,5703,378910,5571,168370,69387,47107,49663,675448,16403,12814,27331,43336,6580,42307,109150,1314,2257,49328,19251,45631,42933,48339,49164,7903,34378,48650,2817,90587,22658,64264,0,205554,1156,1469
04-13-2021,5703,378910,5571,168370,69387,47107,49663,675448,16403,12814,27331,43336,6580,42307,109150,1314,2257,49328,19251,45631,42933,48339,49164,7903,34378,48650,2817,90587,22658,64264,12891,205554,1156,1469
04-14-2021,5719,383713,5590,174200,70048,47343,50423,678296,16427,12879,27431,43976,6652,42919,109956,1316,2257,49452,20053,46659,43065,48481,49349,7935,34658,49099,2837,91002,22952,64443,0,207496,1159,1480
04-15-2021,5722,387271,5604,176359,70433,47453,50769,680048,16432,12938,27512,44302,6682,43127,110401,1331,2257,49533,20532,47098,43178,48556,49426,7965,34845,49342,2850,91191,23064,64507,0,208690,1162,1481
04-16-2021,5744,391185,5619,178251,70632,47515,50955,681408,16438,12962,27545,44442,6701,43259,110648,1332,2258,49577,20647,47268,43213,48610,49510,8004,34931,49509,2864,91434,23126,64545,0,209673,1163,1485
04-17-2021,5749,394956,5634,181588,70866,47640,51279,685136,16447,13016,27617,44688,6719,43395,110943,1333,2258,49687,20930,47619,43290,48711,49586,8048,35070,49787,2886,91897,23219,64611,0,210633,1165,1485
04-18-2021,5751,398541,5653,185112,71168,47733,51522,687072,16453,13064,27691,45018,6742,43634,111534,1333,2258,49753,21249,47973,43345,48785,49636,8069,35152,49989,2893,92057,23339,64671,0,211655,1165,1488
04-19-2021,5760,402674,5701,188001,71746,47866,52062,689834,16466,13102,27788,45465,6771,44151,112210,1335,2258,49847,21655,48628,43455,48887,49775,8106,35349,50297,2922,92365,23532,64784,0,212798,1167,1489
04-20-2021,5791,406006,5730,191356,72288,48178,52593,693008,16479,13202,27870,45797,6797,44630,112828,1354,2260,49970,22343,49518,43601,49053,49870,8131,35580,50755,2972,92661,23810,64959,0,213676,1177,1495
04-21-2021,5792,408789,5756,193874,72917,48397,53121,695808,16499,13269,27961,46182,6896,44940,113627,1365,2263,50137,23203,50117,43769,49203,50024,8221,35808,51120,3029,93140,24157,65113,0,214760,1189,1498
04-22-2021,5794,412318,5786,196879,73291,48575,53653,698587,16514,13348,28074,46643,6965,45281,114199,1371,2268,50255,23935,50715,43863,49350,50133,8284,35960,51430,3097,93620,24320,65222,0,215596,1195,1499
04-23-2021,5800,416668,5858,199951,73685,48806,54128,701961,16528,13471,28155,47018,7064,45634,114761,1371,2272,50342,24334,51304,43961,49506,50247,8380,36162,51731,3112,94150,24491,65316,0,216757,1195,1500
04-24-2021,5808,420092,5894,202708,74154,49086,54645,706162,16536,13561,28280,47489,7102,46076,115564,1372,2273,50428,24853,51740,44072,49696,50369,8444,36389,52138,3168,94763,24723,65442,0,217932,1196,1502
04-25-2021,5813,423036,5909,205250,74691,49212,54974,709215,16554,13662,28332,47780,7127,46329,116162,1374,2275,50583,25197,52097,44175,49978,50479,8510,36574,52394,3205,95236,24944,65612,0,218820,1198,1507
04-26-2021,5815,426551,5927,207889,74960,49387,55390,712265,16568,13750,28416,47976,7164,46476,116619,1374,2276,50651,25342,52413,44251,50073,50574,8549,36691,52617,3226,95569,25061,65670,0,220292,1200,1507
04-27-2021,5823,429478,5939,210034,75236,49569,55762,715791,16595,13906,28499,48501,7203,46670,117322,1374,2278,50724,25678,52737,44349,50201,50671,8592,36849,52887,3265,95881,25249,65837,0,221205,1208,1508
04-28-2021,5830,431672,5993,212328,75824,49890,56253,719477,16609,14061,28607,48890,7267,47079,118217,1374,2284,50875,26043,53381,44483,50349,50864,8685,37069,53178,3343,96152,25484,66026,0,222392,1209,1511
04-29-2021,5833,434892,6048,215392,76394,50192,56830,723315,16621,14240,28733,49284,7347,47505,118880,1381,2290,50994,26592,54190,44700,50497,51011,8798,37232,53516,3388,96474,25748,66207,0,223398,1209,1512
04-30-2021,5836,438068,6115,218297,76984,50477,57295,728143,16635,14371,28824,49850,7419,48086,119658,1388,2297,51101,26835,54873,44843,50643,51147,8870,37388,53804,3458,97167,25928,66296,0,224490,1210,1512
05-01-2021,5841,440911,6169,220379,77556,50775,57906,732585,16651,14443,28955,50457,7562,48417,120357,1398,2308,51241,27331,55489,45049,50793,51329,8912,37508,54059,3519,97766,26182,66465,0,225353,1214,1519
05-02-2021,5844,444040,6194,222599,78055,50995,58265,735593,16673,14501,29048,50816,7628,48661,120868,1403,2318,51324,27659,55950,45370,50941,51464,8954,37649,54322,3570,98064,26345,66608,0,226123,1229,1521
05-03-2021,5844,447218,6208,225532,78915,51495,58737,740842,16686,14666,29156,51712,7747,49050,122189,1405,2331,51404,28184,56435,45574,51196,51589,9131,37853,54549,3630,98735,26762,66835,0,226932,1254,1521
05-04-2021,5847,449931,6236,227412,79502,51952,59219,745334,16707,14781,29247,52186,7806,49345,123313,1405,2334,51486,28864,56658,45695,51381,51682,9231,37967,54819,3664,99499,27020,67001,0,227457,1254,1522
05-05-2021,5853,452013,6277,229345,80076,52374,59706,749909,16754,14919,29373,52667,8021,49748,124492,1409,2349,51711,29354,57096,45857,51694,51880,9379,38151,55111,3697,100337,27226,67165,0,228217,1255,1525
05-06-2021,5862,454781,6333,231616,80785,52881,60169,754293,16780,15104,29540,53412,8182,50053,125473,1421,2358,51860,29673,57697,46002,52056,52046,9515,38448,55395,3753,100858,27516,67338,0,229221,1260,1539
05-07-2021,5907,457828,6364,233190,81587,53354,60564,758135,16787,15236,29675,53760,8248,50731,126371,1422,2359,51934,29821,58028,46080,52213,52216,9571,38540,55710,3786,101500,27650,67430,0,229938,1274,1542
05-08-2021,5911,460132,6398,234805,82467,53717,60930,764278,16800,15386,29773,54283,8328,51299,126975,1430,2364,52017,30142,58383,46206,52506,52358,9658,38647,55937,3827,101970,27903,67597,0,231037,1293,1553
05-09-2021,5911,462373,6423,235952,83111,53994,61218,767943,16821,15507,29870,54596,8366,51803,127424,1430,2370,52135,30402,58694,46339,52723,52456,9757,38739,56116,3845,102500,28141,67742,0,232319,1298,1556
05-10-2021,5914,464989,6432,237158,83939,54394,61595,772345,16838,15582,29960,55048,8445,52179,128280,1430,2376,52214,30610,59000,46442,53031,52546,9807,38910,56342,3896,103101,28352,67878,0,233665,1300,1556
05-11-2021,5917,466711,6448,238413,84373,54631,61820,776163,16848,15662,30006,55365,8498,52291,129488,1433,2377,52290,30756,59275,46553,53166,52609,9853,39031,56483,3983,103638,28536,68018,0,234650,1300,1568
05-12-2021,5919,468176,6461,239843,84752,54811,62008,779278,16865,15763,30088,55795,8557,52408,130280,1438,2384,52344,30886,59434,46677,53301,52706,9914,39203,56619,4004,104324,28654,68105,0,235756,1305,1569
05-13-2021,5921,470327,6486,241179,85247,54954,62148,785038,16870,15892,30170,56376,8647,52716,131094,1442,2388,52410,31033,59698,46783,53477,52784,9968,39341,56745,4027,104966,28769,68220,0,236655,1315,1570
05-14-2021,5922,472963,6495,242385,85731,55136,62305,789750,16873,15993,30216,56757,8709,53017,131976,1448,2389,52481,31161,60055,46843,53592,52930,10041,39462,56848,4039,105943,28923,68335,0,237367,1336,1569
05-15-2021,5942,474971,6525,243288,86387,55445,62555,793763,16888,16090,30291,57239,8778,53208,132763,1457,2397,52580,31354,60407,46975,53845,53084,10108,39549,56986,4120,107026,29142,68496,0,238075,1343,1569
05-16-2021,5989,477157,6567,244712,87350,55942,62862,796996,16904,16277,30440,57682,8892,53552,133408,1468,2416,52704,31591,61100,47151,54100,53304,10217,39674,57144,4212,107720,29407,68694,0,239025,1352,1575
05-17-2021,5990,479312,6586,245854,87588,56136,63060,802221,16909,16336,30488,57894,8956,53766,134110,1469,2438,52771,31635,61277,47223,54281,53445,10251,39769,57240,4277,108795,29490,68762,0,240014,1357,1580
05-18-2021,6005,481028,6622,246893,88270,56461,63348,808353,16929,16489,30609,58459,9082,54308,135050,1481,2456,52926,31864,61631,47364,54526,53612,10334,39932,57421,4345,109611,29725,68937,0,240638,1360,1592
05-19-2021,6008,482203,6644,248026,89038,56759,63582,811968,16941,16624,30650,59096,9162,54960,136338,1484,2472,53027,32127,61827,47566,54847,53745,10381,40072,57573,4367,110557,29982,69160,0,241162,1366,1599
05-20-2021,6009,484594,6701,249321,90084,57265,63888,817438,16959,16882,30783,59602,9296,55268,137539,1513,2502,53252,32409,62303,47761,55157,53942,10429,40296,57767,4436,111423,30155,69413,0,241866,1373,1607
05-21-2021,6013,486817,6778,250548,91008,57810,64291,823540,16984,17115,30934,60182,9410,55598,138946,1527,2541,53450,32642,62660,47997,55607,54341,10492,40447,57965,4557,112569,30432,69613,0,242313,1384,1612
05-22-2021,6013,488820,6797,251226,91250,58093,64474,828843,16998,17190,30999,60341,9439,55718,139736,1534,2562,53573,32745,62806,48059,55849,54500,10521,40506,58069,4606,113370,30549,69684,0,243362,1388,1614
05-23-2021,6020,491139,6821,252091,92117,58555,64654,833744,17020,17272,31086,60558,9699,55902,140983,1550,2580,53655,32964,63014,48169,56095,54626,10618,40610,58179,4646,114109,30696,69804,0,244237,1435,1629
05-24-2021,6026,493395,6877,253403,92993,58935,64939,839872,17035,17537,31221,61087,9825,56418,143184,1572,2609,53902,33266,63597,48421,56470,54808,10720,40780,58394,4733,115214,30884,69958,0,244976,1445,1651
05-25-2021,6027,494742,6894,254355,93689,59377,65115,845333,17115,17800,31463,61711,9956,56813,144144,1583,2659,54249,33613,63966,48788,56870,55214,10830,41054,58661,4931,116327,31119,70263,0,245542,1447,1680
05-26-2021,6032,495754,6920,255227,94122,59925,65468,850410,17131,18111,31460,62441,10112,57186,145156,1598,2684,54346,33790,64349,49027,57312,55456,10859,41170,58877,4916,117239,31521,70599,0,246611,1450,1706
05-27-2021,6038,498386,6994,256372,95156,60770,65787,856826,17161,18595,31789,63204,10280,57536,146405,1615,2735,54620,33970,64815,49510,57666,55779,10922,41302,59089,5015,118753,31761,71048,1,248306,1464,1720
05-28-2021,6045,500803,7059,257124,96084,61477,66375,862145,17213,18800,31962,63633,10408,57966,148152,1628,2778,54914,34103,65226,49948,58110,56066,10976,41472,59348,5129,120213,32043,71434,0,250059,1472,1723
05-29-2021,6045,503302,7114,257811,97093,62052,66928,869117,17263,18982,32063,63922,10541,58298,149168,1655,2837,55199,34239,65549,50291,58360,56383,11022,41630,59580,5166,121460,32259,71624,0,251388,1481,1727
05-30-2021,6045,505700,7149,258446,97390,62338,67165,873163,17284,19091,32156,64095,10614,58437,149921,1664,2860,55318,34290,65713,50445,58633,56550,11044,41696,59729,5186,122202,32349,71762,0,252307,1489,1730
05-31-2021,6048,508455,7225,259133,98033,62686,67621,877349,17316,19302,32296,64301,10714,58646,151233,1671,2925,55500,34340,65865,50616,59081,56795,11107,41824,59937,5215,123037,32606,71908,0,253558,1499,1731
06-01-2021,6048,508455,7225,259133,98033,62686,67621,877349,17316,19302,32296,64301,10714,58646,151233,1671,2925,55500,34340,65865,50616,59081,56795,11107,41824,59937,5215,123037,32606,71908,23833,253558,1499,1731
06-02-2021,6055,512672,7456,260847,101444,64350,69129,891020,17446,19918,32663,65782,10956,59917,156354,1698,3020,56116,34669,66582,51552,60056,57462,11200,42175,60534,5355,125517,34288,73162,0,255962,1518,1745
06-03-2021,6070,515641,7507,261668,102587,64952,69528,898605,17472,20155,32810,66198,11246,60443,158191,1728,3048,56331,34844,67594,51872,60533,57877,11274,42287,60716,5413,126794,34560,73434,0,257361,1519,1802
06-04-2021,6071,518251,7642,262456,103386,65707,69987,907974,17522,20475,32988,66541,11424,60926,160540,1750,3078,56743,35009,67929,52293,61065,58268,11394,42466,60949,5463,128023,35128,73838,0,258401,1528,1885
06-05-2021,6071,520916,7722,263221,104566,66287,70550,915925,17568,20712,33182,67075,11520,61453,162247,1757,3106,57120,35135,68215,52937,61546,58622,11434,42632,61166,5564,129272,35597,74188,0,259856,1542,1892
06-06-2021,6071,523504,7811,263917,105283,66971,71040,921535,17623,20925,33348,67388,11626,61840,164499,1766,3152,57381,35244,68474,53431,61961,59024,11483,42788,61524,5592,130186,35937,74639,0,261280,1545,1949
06-07-2021,6075,526620,7897,264491,106282,67592,71732,934928,17654,21176,33467,67819,11700,62309,166757,1778,3181,57738,35332,68766,53927,62547,59467,11536,42900,61934,5622,131651,36329,75006,0,262789,1545,1996
06-08-2021,6075,526620,7897,264491,106282,67592,71732,934928,17654,21176,33467,67819,11700,62309,166757,1778,3181,57738,35332,68766,53927,62547,59467,11536,42900,61934,5622,131651,36329,75006,24507,262789,1545,1996
06-09-2021,6079,529506,7939,264491,106282,68084,72097,944398,17676,21340,33598,67996,11761,62553,168262,1786,3213,57914,35416,68766,54222,62999,59668,11556,43028,62152,5639,134289,36716,75247,326263,265018,1546,2001
06-10-2021,6080,534338,8009,266287,108216,69012,72704,961475,17726,21758,33804,68483,11872,63034,171576,1811,3292,58325,35665,69329,54981,63632,60095,11612,43176,62581,5686,140290,37267,75704,1,267685,1557,2013
06-11-2021,6082,537398,8100,267084,109250,69784,73231,969803,17776,22129,34034,68949,12059,63549,173331,1827,3322,58680,35839,69706,55566,63981,60605,11697,43350,62966,5737,142321,37672,75958,1,269719,1571,2032
06-12-2021,6084,540453,8142,267538,110118,70379,73624,977725,17811,22324,34264,69312,12116,63899,175116,1831,3349,58879,35969,69994,55999,64299,60901,11711,43454,63197,5761,143699,37965,76327,1,271259,1575,2042
06-13-2021,6086,543848,8189,268161,110969,70800,74113,983380,17831,22524,34451,69606,12169,64247,176914,1841,3382,59163,36057,70179,56461,64616,61091,11732,43577,63529,5782,145230,38196,76633,1,273271,1576,2051
06-14-2021,6087,547269,8310,268865,112362,71678,74839,996172,17874,22861,34645,70086,12240,64862,179642,1863,3451,59592,36312,70566,57235,65079,61518,11769,43829,64038,5790,147376,38656,77161,1,275024,1585,2072
06-15-2021,6087,547269,8310,268865,112362,71678,74839,996172,17874,22861,34645,70086,12240,64862,179642,1863,3451,59592,36312,70566,57235,65079,61518,11769,43829,64038,5790,147376,38656,77161,28734,275024,1585,2072
06-16-2021,6088,550402,8420,269488,113630,72486,75424,1006595,17933,23129,34915,70410,12374,65649,181746,1885,3547,60111,36404,70874,58137,65441,62061,11832,44052,64598,5816,148732,39104,77868,24886,276566,1591,2092
06-17-2021,6090,554429,8548,270585,115919,74267,76860,1024506,18106,23741,35235,71159,12571,66886,185957,1916,3675,61073,36554,71507,59088,66225,62978,11968,44459,65524,5850,152402,39752,78573,1,279740,1604,2147
06-18-2021,6094,557901,8631,271224,116892,75241,77440,1033864,18333,23966,35496,71388,12696,67294,187693,1927,3707,61402,36595,71832,59696,66565,63350,12046,44696,65890,5890,154382,40017,78999,1,281749,1606,2177
06-19-2021,6094,561741,8700,271711,117539,75834,77829,1045932,18369,24137,35638,71883,12794,67678,189184,1933,3732,61938,36647,72026,60108,66827,63659,12076,44810,66170,5922,156584,40322,79343,1,283319,1621,2186
06-20-2021,6095,565409,8780,272222,117858,76338,78710,1052665,18395,24365,35953,72082,12827,68018,191273,1942,3758,62153,36701,72112,60801,67145,63988,12108,44897,66422,5931,158900,40803,79829,1,284834,1624,2222
06-21-2021,6095,569181,8813,272566,118278,76641,79028,1059077,18444,24469,36089,72236,12865,68366,192097,1945,3817,62449,36719,72249,61485,67520,64219,12133,44981,66680,5940,160180,41024,80170,1,286337,1625,2228
06-22-2021,6097,572946,8898,273198,119187,77266,79616,1069079,18501,24771,36320,72707,12907,69130,194059,1949,3861,62924,36787,72612,62287,67992,64708,12210,45149,67277,5965,161687,41557,80856,1,288588,1633,2237
06-23-2021,6097,574922,8995,273555,120308,77997,80364,1077595,18567,25244,36639,73084,13030,69614,196154,1972,3893,63542,36934,72960,63039,68615,65135,12259,45375,67970,5982,163156,42044,81338,1,291137,1636,2306
06-24-2021,6100,576801,9143,274092,121312,78941,81145,1088086,18671,25636,36958,73723,13173,70401,197909,1982,3968,64002,37111,73330,63509,69086,65694,12361,45575,68453,5995,164717,42522,81838,1,293694,1639,2319
06-25-2021,6101,580468,9233,274568,121938,79430,81396,1103756,18693,25785,37194,73968,13206,70827,198981,1985,4009,64316,37146,73515,63918,69372,66020,12376,45670,68714,6004,167163,42773,82131,1,295764,1641,2326
06-26-2021,6101,584686,9325,275298,122859,80082,81937,1112585,18739,26039,37555,74465,13284,71502,201461,1987,4035,64655,37276,73832,64606,69733,66373,12419,45902,69067,6031,169248,43176,82681,4,298570,1641,2333
06-27-2021,6104,588368,9436,275990,123867,80755,82525,1119486,18799,26367,37837,74739,13432,72169,203157,1992,4070,65087,37416,74276,65091,70022,66795,12461,46117,69465,6044,171234,43596,83097,1,300673,1644,2345
06-28-2021,6106,589749,9657,276621,125349,81811,83380,1125110,18930,26628,38368,75154,13500,73681,206035,1993,4125,65598,37480,74964,65833,70602,67561,12536,46411,70068,6051,172929,44393,83986,1,301650,1644,2357
06-29-2021,6106,593662,9714,277343,126063,82235,83805,1134791,18989,26892,38736,75375,13525,75217,207159,1994,4140,66204,37522,75216,67418,71032,68021,12575,46544,70669,6055,174648,44517,84820,1,303310,1645,2367
06-30-2021,6109,596876,9831,277786,126783,83419,84426,1144897,19053,27224,38989,75619,13602,75939,208494,1995,4185,66930,37652,75511,68576,71557,68432,12607,46654,71419,6070,176600,44943,85568,1,304390,1646,2373
07-01-2021,6114,598622,9905,278115,127254,84177,84738,1157388,19100,27448,39365,75823,13656,76619,209885,2002,4214,67221,37675,75762,69022,72111,68937,12654,46815,71727,6080,178495,45438,85892,1,307791,1647,2381
07-02-2021,6117,603483,9951,278996,127833,85016,85163,1167763,19152,27659,39698,76047,13693,77210,211119,2009,4221,67594,37701,76081,69401,72595,69363,12691,46956,72102,6095,180754,45889,86305,1,310962,1648,2383
07-03-2021,6120,607306,10113,279783,128729,85716,85606,1176930,19199,27920,40086,76360,13772,77720,212602,2032,4231,67947,37751,76299,69848,73365,69921,12755,47242,72628,6154,182528,46380,86654,1,313520,1648,2388
07-04-2021,6123,608922,10299,280325,129568,86292,86155,1186465,19286,28098,40373,76735,13867,78173,214037,2043,4275,68529,37824,76565,70614,73784,70579,12817,47458,73150,6180,183873,47061,87061,1,316570,1648,2397
07-05-2021,6127,612450,10360,280895,130814,86949,86570,1196411,19332,28339,40710,77042,13952,78982,215824,2043,4321,69096,37957,76959,71683,74226,71107,12858,47716,73415,6196,184997,47659,88040,1,318929,1650,2403
07-06-2021,6126,621930,10509,281964,132598,87969,87198,1201136,19510,28650,41274,77587,14086,80282,219065,2047,4370,70042,38139,77550,72984,74808,71836,12946,48047,74363,6225,187441,48260,89422,1,321482,1651,2419
07-07-2021,6127,624319,10604,282357,133359,88445,87446,1218623,19533,28810,41495,77799,14124,80919,220103,2054,4370,70339,38201,77726,73306,75075,72082,12959,48154,74600,6265,188420,48404,89805,1,322487,1651,2422
07-08-2021,6133,627824,10657,282999,134160,89448,88098,1228330,19576,29091,41948,78078,14244,81915,221922,2055,4407,71014,38288,78038,73946,75482,72450,13017,48418,75066,6280,190309,48762,90668,1,325309,1656,2429
07-09-2021,6133,627824,10657,282999,134160,89448,88098,1228330,19576,29091,41948,78078,14244,81915,221922,2055,4407,71014,38288,78038,73946,75482,72450,13017,48418,75066,6280,190309,48762,90668,27210,325309,1656,2429
07-10-2021,6136,628312,10834,283515,135899,90531,88791,1234157,19698,29490,42587,78357,14350,83043,224290,2055,4445,71981,38422,78451,74848,76152,73422,13123,48700,75860,6313,191264,49755,92017,1,328334,1660,2434
07-11-2021,6136,628312,10834,283515,135899,90531,88791,1234157,19698,29490,42587,78357,14350,83043,224290,2055,4445,71981,38422,78451,74848,76152,73422,13123,48700,75860,6313,191264,49755,92017,1,328334,1660,2434
07-12-2021,6150,642219,11058,285460,137079,91793,90018,1264009,19877,29968,43437,78891,14551,84573,228088,2089,4644,73152,38507,79230,75875,76946,74484,13340,49121,76712,6331,195264,50648,92925,1,335795,1663,2567
