Admin2,,,,,,,,,,,,,,,,,
Province/State,Baden-Wurttemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thuringen,Unknown
Country/Region,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
12-27-2021,999942,1312260,323160,237189,46300,135957,471579,97799,434150,1358668,274600,72885,642603,220953,114915,283484,1954
12-28-2021,1005986,1312840,323161,237189,46729,136986,471579,97799,434150,1358668,275769,72885,645238,222333,114915,283484,19685
12-29-2021,1012227,1323008,327754,241542,47166,138265,477279,99761,440381,1372712,277201,73669,649026,223785,117496,287974,20106
12-30-2021,1017426,1328017,330531,243510,47832,139887,480091,100597,443516,1380551,278879,74018,651723,225077,119171,289684,20912
12-31-2021,1021855,1331261,331233,244380,48483,141452,481831,101242,443516,1386725,279700,74409,653979,225963,120034,290772,16351
01-01-2022,1023803,1333167,331306,245058,48834,142325,482839,101522,443516,1389292,280003,74623,654956,226359,120680,291061,6810
01-02-2022,1023803,1333167,331306,245058,49343,143360,482839,101522,443516,1389292,280585,74623,655757,226359,120680,291061,16519
01-03-2022,1028113,1339875,334980,246686,49820,144342,486335,102370,449406,1399691,281946,75028,656466,227493,123532,292402,20318
01-04-2022,1035931,1347268,339207,250010,50688,145810,491115,103980,453318,1409926,284586,75750,660048,228744,126420,294594,23313
01-05-2022,1043590,1355157,344637,252996,52018,147775,495700,105445,458369,1422820,287065,76365,663831,230409,129397,296163,26308
01-06-2022,1047480,1361193,350599,255006,53296,150039,499818,106624,463549,1436484,289667,77060,665872,231093,132867,297366,29142
01-07-2022,1053172,1368265,356659,256890,55520,152050,504136,107655,468154,1447991,292154,77594,667595,231978,136355,298151,25457
01-08-2022,1058187,1373910,358364,257978,56266,154306,506894,108305,471269,1456382,293357,78171,668955,232317,137530,298655,21058
01-09-2022,1062062,1379787,359420,258524,56365,155008,508818,108697,472821,1461509,294215,78484,669738,232832,138294,299134,18035
01-10-2022,1066164,1379924,359422,258524,57935,156906,508818,108697,472821,1461509,296182,78484,670106,233782,138294,299134,23659
01-11-2022,1078025,1398666,373566,262159,59658,158954,518694,110910,481958,1487207,298650,79514,672371,234967,145847,300723,28763
01-12-2022,1084446,1413014,381368,265422,61467,161544,526589,112258,489079,1504442,301640,80323,674295,236146,149589,301669,33573
01-13-2022,1103468,1426155,388606,268143,63208,165309,534213,113540,495537,1521697,304993,81213,675976,237130,153921,302401,31274
01-14-2022,1113295,1436506,394674,270853,64875,169149,542070,114664,501835,1539512,307946,81960,677716,238109,157357,303017,30421
01-15-2022,1120654,1446707,396919,272660,65507,172064,542070,115867,506283,1550949,309170,82715,679042,238769,158866,303294,26674
01-16-2022,1124834,1454911,397139,273362,65908,172959,549865,116262,508864,1558884,310554,83177,680090,239235,160567,303522,21206
01-17-2022,1131663,1465638,404691,276196,67153,177013,556833,116821,514864,1577296,313649,83580,680803,239822,164357,304175,29603
