Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Unknown,Uttar Pradesh,Uttarakhand,West Bengal
Country/Region,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India
10-16-2021,7641,2060040,54980,606263,726021,65299,1005638,10675,1439358,177462,826280,771061,221306,330967,348423,2983133,4846766,20876,10365,792679,6589982,122633,82898,112599,31571,1034634,127344,602008,954388,31745,2685874,668833,84305,0,1710019,343747,1579906
10-17-2021,7641,2060040,54980,606263,726021,65299,1005638,10675,1439358,177462,826280,771061,221306,330967,348423,2983133,4846766,20876,10365,792679,6589982,122633,82898,112599,31571,1034634,127344,602008,954388,31745,2685874,668833,84305,0,1710019,343747,1579906
10-18-2021,7641,2060472,54987,606468,726026,65302,1005654,10676,1439390,177522,826290,771076,221437,331062,348430,2983459,4854321,20878,10365,792684,6591697,122737,82953,112848,31611,1035077,127396,602035,954390,31749,2687092,668955,84321,0,1710028,343756,1580530
10-19-2021,7642,2060804,55014,606766,726028,65306,1005681,10676,1439405,177579,826308,771092,221604,331137,348444,2983673,4860997,20881,10365,792690,6593182,122804,83014,113801,31627,1035417,127424,602059,954392,31756,2688284,669163,84343,0,1710036,343759,1581220
10-20-2021,7646,2061287,55031,607119,726033,65310,1005701,10676,1439441,177659,826326,771101,221826,331221,348461,2984022,4868640,20883,10365,792700,6594820,122899,83079,114466,31641,1035973,127479,602081,954392,31783,2689463,669365,84349,0,1710047,343765,1581946
10-21-2021,7646,2061810,55043,607427,726036,65312,1005735,10676,1439466,177706,826340,771116,221936,331299,348486,2984484,4879790,20886,10365,792709,6596645,122970,83158,115207,31659,1036532,127521,602113,954393,31800,2690633,669556,84351,0,1710058,343773,1582813
10-22-2021,7646,2062303,55065,607811,726042,65315,1005773,10678,1439488,177765,826353,771125,222138,331386,348526,2984849,4888523,20896,10365,792721,6598218,123051,83210,115944,31670,1037056,127564,602135,954395,31819,2691797,669739,84369,0,1710068,343787,1583646
10-23-2021,7648,2063177,55089,608450,726054,65321,1005827,10679,1439566,177852,826402,771141,222569,331566,348592,2985598,4906793,20899,10365,792740,6601551,123229,83322,117261,31707,1037964,127674,602189,954400,31868,2694089,670139,84384,0,1710082,343815,1585466
10-24-2021,7648,2063577,55089,608589,726058,65323,1005847,10679,1439603,177886,826418,771157,222638,331638,348627,2985986,4915331,20904,10365,792749,6602961,123292,83371,117419,31712,1038411,127735,602209,954402,31900,2695216,670274,84389,0,1710095,343821,1586455
10-25-2021,7648,2063577,55089,608589,726058,65323,1005847,10679,1439603,177886,826418,771157,222638,331638,348627,2985986,4915331,20904,10365,792749,6602961,123292,83371,117419,31712,1038411,127735,602209,954402,31900,2695216,670274,84389,0,1710095,343821,1586455
10-26-2021,7648,2063872,55105,608915,726060,65325,1005872,10681,1439630,177915,826434,771174,222890,331698,348659,2986276,4921995,20908,10365,792757,6603850,123333,83384,118209,31726,1038836,127765,602238,954403,31904,2696328,670453,84405,0,1710097,343832,1587260
10-27-2021,7650,2064854,55120,609506,726073,65331,1005926,10682,1439709,177969,826481,771204,223406,331865,348705,2986835,4938603,20925,10365,792804,6606536,123473,83466,119496,31759,1039818,127846,602289,954411,31925,2698493,670829,84438,0,1710114,343861,1589042
10-28-2021,7651,2065235,55134,609828,726079,65335,1005957,10682,1439751,178016,826504,771217,223619,331963,348720,2987313,4946341,20930,10365,792823,6607954,123526,83527,120088,31772,1040230,127891,602320,954418,31939,2699554,671000,84449,0,1710125,343869,1590032
10-29-2021,7651,2065716,55143,610150,726085,65340,1005985,10682,1439788,178063,826526,771229,223876,332053,348736,2987694,4954063,20941,10365,792832,6609292,123609,83559,120780,31811,1040595,127936,602349,954424,31948,2700593,671174,84459,0,1710133,343876,1591014
10-30-2021,7651,2066065,55154,610433,726090,65346,1006020,10682,1439825,178085,826557,771241,224021,332154,348754,2988041,4961490,20951,10365,792838,6609906,123668,83605,121359,31831,1040969,127975,602375,954427,31958,2701614,671342,84471,0,1710152,343891,1591994
10-31-2021,7651,2066450,55155,610645,726098,65351,1006052,10682,1439870,178108,826577,771252,224106,332249,348764,2988333,4968657,20962,10365,792854,6611078,123731,83627,121524,31842,1041457,128013,602401,954429,31979,2702623,671463,84504,0,1710158,343896,1592908
11-01-2021,7654,2066670,55161,610941,726102,65354,1006074,10682,1439888,178121,826597,771262,224251,332347,348771,2988521,4973954,20971,10365,792862,6611887,123787,83685,122354,31859,1041773,128056,602420,954436,31984,2703613,671623,84514,0,1710161,343904,1593633
11-02-2021,7658,2066929,55167,611211,726111,65355,1006096,10682,1439922,178166,826627,771273,224419,332457,348788,2988760,4980398,20979,10365,792872,6612965,123842,83712,122992,31868,1042100,128077,602434,954440,31994,2704586,671790,84531,0,1710168,343911,1594495
11-03-2021,7658,2067255,55174,611487,726118,65356,1006121,10682,1439963,178204,826656,771280,224557,332556,348808,2989014,4987710,20995,10365,792878,6614158,123899,83734,123518,31879,1042422,128106,602466,954448,32010,2705548,671946,84548,0,1710174,343918,1595414
11-04-2021,7659,2067556,55174,611656,726120,65357,1006129,10682,1440003,178245,826680,771287,224619,332651,348828,2989275,4995255,21005,10365,792888,6615299,123957,83763,124026,31894,1042773,128134,602466,954450,32019,2706493,672052,84557,0,1710181,343924,1596332
11-05-2021,7659,2067706,55176,611895,726125,65359,1006132,10682,1440035,178260,826700,771294,224716,332760,348848,2989489,5001835,21006,10365,792894,6616101,124001,83794,124539,31905,1042943,128145,602496,954450,32030,2707368,672203,84564,0,1710186,343927,1597095
11-06-2021,7660,2067921,55180,612134,726129,65360,1006159,10682,1440071,178281,826716,771308,224830,332911,348864,2989713,5008381,21006,10365,792901,6616762,124047,83827,124992,31922,1043151,128165,602517,954451,32039,2708230,672367,84570,0,1710193,343939,1597765
11-07-2021,7664,2068241,55180,612271,726131,65362,1006172,10682,1440118,178312,826735,771326,224890,333076,348882,2989952,5015505,21047,10365,792907,6617654,124086,83863,125131,31935,1043469,128200,602550,954456,32042,2709080,672489,84580,0,1710204,343942,1598488
11-08-2021,7665,2068487,55190,612551,726134,65366,1006198,10682,1440143,178342,826764,771340,225035,333187,348905,2990235,5020909,21059,10365,792910,6618347,124137,83886,125861,31938,1043745,128224,602584,954460,32046,2709921,672650,84599,0,1710212,343945,1599091
11-09-2021,7665,2068718,55197,612798,726138,65371,1006220,10682,1440176,178367,826784,771355,225165,333325,348933,2990528,5027318,21072,10365,792919,6619329,124186,83914,126386,31951,1044041,128263,602616,954469,32058,2710756,672823,84624,0,1710222,343966,1599879
11-10-2021,7665,2069066,55202,613061,726144,65373,1006245,10682,1440230,178399,826826,771368,225319,333490,348948,2990856,5034858,21087,10365,792924,6620423,124250,83942,126917,31960,1044428,128302,602647,954471,32074,2711584,672987,84635,0,1710236,343974,1600732
11-11-2021,7668,2069352,55208,613312,726148,65376,1006271,10682,1440270,178422,826866,771388,225464,333667,348960,2991142,5042082,21098,10365,792936,6621420,124328,83962,127548,31966,1044699,128332,602695,954475,32080,2712404,673140,84644,0,1710243,343987,1601586
11-12-2021,7670,2069614,55212,613563,726149,65378,1006290,10682,1440332,178445,826887,771403,225589,333825,348977,2991369,5048756,21135,10365,792945,6622345,124383,84006,128217,31973,1044962,128369,602733,954492,32091,2713216,673312,84655,0,1710252,343998,1602446
11-13-2021,7670,2069770,55216,613784,726153,65380,1006326,10682,1440388,178467,826924,771420,225712,334006,348992,2991614,5055224,21148,10365,792956,6623344,124432,84013,128604,31978,1045209,128401,602778,954503,32096,2714025,673469,84665,0,1710261,344014,1603318
11-14-2021,7674,2069978,55220,613913,726156,65384,1006358,10682,1440424,178485,826950,771434,225768,334180,349006,2991850,5061072,21176,10365,792969,6624300,124482,84024,128775,31997,1045471,128444,602795,954519,32101,2714830,673574,84671,0,1710273,344043,1604193
11-15-2021,7674,2070095,55222,614166,726157,65389,1006386,10682,1440440,178510,826979,771448,225893,334288,349027,2992021,5065619,21205,10365,792977,6624986,124517,84046,129386,32014,1045656,128462,602825,954524,32101,2715632,673722,84682,0,1710280,344050,1604975
11-16-2021,7674,2070286,55230,614413,726161,65390,1006406,10682,1440484,178533,827014,771463,226022,334432,349041,2992276,5071135,21229,10365,792981,6625872,124588,84080,129845,32018,1045862,128495,602833,954539,32108,2716421,673889,84691,0,1710288,344058,1605794
11-17-2021,7674,2070516,55232,614663,726162,65391,1006433,10682,1440528,178569,827068,771481,226118,334600,349066,2992584,5077984,21252,10366,792986,6626875,124639,84117,130415,32024,1046088,128520,602870,954550,32120,2717203,674037,84692,0,1710294,344062,1606656
11-18-2021,7674,2070516,55232,614663,726162,65391,1006433,10682,1440528,178569,827068,771481,226118,334600,349066,2992584,5077984,21252,10366,792986,6626875,124639,84117,130415,32024,1046088,128520,602870,954550,32120,2717203,674037,84692,0,1710294,344062,1606656
11-19-2021,7676,2070906,55243,615053,726182,65398,1006494,10682,1440605,178614,827148,771517,226264,335016,349111,2993139,5089849,21298,10370,792999,6628744,124757,84188,131248,32040,1046559,128588,602943,954577,32147,2718750,674318,84708,0,1710317,344084,1608393
11-20-2021,7676,2071070,55246,615291,726185,65400,1006518,10682,1440637,178645,827184,771528,226344,335203,349124,2993352,5095924,21311,10370,793010,6629577,124835,84220,131685,32040,1046798,128631,602956,954588,32161,2719515,674452,84720,0,1710322,344095,1609118
11-21-2021,7676,2071070,55246,615291,726185,65400,1006518,10682,1440637,178645,827184,771528,226344,335203,349124,2993352,5095924,21311,10370,793010,6629577,124835,84220,131685,32040,1046798,128631,602956,954588,32161,2719515,674452,84720,0,1710322,344095,1609118
11-22-2021,7676,2071244,55247,615382,726188,65406,1006542,10682,1440666,178661,827206,771544,226395,335368,349135,2993599,5101004,21327,10370,793027,6629875,124918,84241,131897,32050,1047003,128663,602980,954606,32169,2720271,674555,84721,0,1710332,344106,1609845
11-23-2021,7676,2071567,55255,615781,726196,65415,1006616,10683,1440719,178709,827267,771582,226589,335707,349161,2994001,5109674,21369,10381,793052,6631297,125007,84293,132720,32068,1047386,128718,603043,954651,32176,2721762,674845,84748,0,1710346,344123,1611180
11-24-2021,7676,2071831,55257,615995,726198,65421,1006635,10683,1440754,178731,827296,771605,226705,335881,349177,2994255,5113954,21397,10383,793074,6632257,125046,84364,133118,32078,1047674,128745,603095,954665,32179,2722506,675001,84759,0,1710356,344148,1611983
11-25-2021,7677,2072014,55258,616137,726204,65430,1006673,10683,1440784,178765,827327,771622,226757,336063,349184,2994561,5119941,21435,10383,793088,6633105,125070,84378,133562,32092,1048009,128794,603132,954694,32198,2723245,675148,84761,0,1710360,344156,1612741
11-26-2021,7678,2072198,55260,616312,726209,65438,1006706,10683,1440807,178799,827354,771643,226859,336237,349196,2994963,5124618,21467,10394,793097,6633105,125098,84394,133921,32096,1048228,128825,603173,954715,32207,2723991,675319,84771,0,1710368,344169,1613451
11-27-2021,7680,2072446,55269,616435,726212,65443,1006733,10683,1440834,178839,827382,771654,226941,336386,349216,2995285,5129359,21494,10394,793120,6633612,125117,84414,134279,32100,1048492,128860,603190,954741,32211,2724731,675479,84784,0,1710373,344183,1614152
11-28-2021,7681,2072624,55269,616568,726217,65448,1006763,10683,1440866,178866,827408,771676,227003,336531,349221,2995600,5133709,21528,10394,793138,6634444,125152,84444,134373,32100,1048683,128881,603240,954758,32228,2725467,675614,84787,0,1710382,344219,1614867
11-29-2021,7683,2072725,55273,616708,726219,65456,1006779,10683,1440900,178890,827435,771692,227093,336681,349232,2995857,5137091,21540,10394,793150,6634980,125169,84461,134810,32109,1048880,128893,603258,954770,32233,2726197,675798,84791,0,1710387,344227,1615378
11-30-2021,7683,2072909,55276,616852,726223,65465,1006813,10683,1440934,178928,827475,771709,227195,336852,349244,2996148,5141814,21578,10394,793170,6635658,125205,84480,135175,32122,1049108,128924,603279,954785,32242,2726917,675994,84805,0,1710399,344255,1616083
12-01-2021,7683,2073093,55279,617039,726225,65471,1006833,10683,1440973,178990,827520,771733,227269,337086,349256,2996470,5147219,21601,10396,793187,6636425,125236,84510,135450,32125,1049345,128965,603320,954806,32252,2727635,676187,84820,0,1710405,344303,1616751
12-02-2021,7686,2073252,55285,617163,726230,65475,1006870,10683,1441190,179046,827570,771760,227354,337263,349271,2996833,5151919,21642,10397,793199,6637221,125269,84534,135765,32128,1049597,128998,603352,954827,32267,2728350,676376,84835,0,1710417,344325,1617408
12-03-2021,7688,2073390,55286,617306,726230,65478,1006898,10683,1441244,179088,827615,771780,227405,337444,349282,2997246,5156914,21669,10397,793214,6637289,125297,84556,136080,32130,1049867,129028,603410,954848,32343,2729061,676574,84844,0,1710425,344335,1618016
12-04-2021,7688,2073390,55286,617306,726230,65478,1006898,10683,1441244,179088,827615,771780,227405,337444,349282,2997246,5156914,21669,10397,793214,6637289,125297,84556,136080,32130,1049867,129028,603410,954848,32343,2729061,676574,84844,0,1710425,344335,1618016
12-05-2021,7688,2073730,55293,617576,726237,65488,1006967,10683,1441358,179174,827707,771819,227518,337807,349342,2998099,5165921,21714,10404,793241,6638778,125360,84583,136454,32136,1050249,129085,603488,954891,32369,2730516,676943,84858,0,1710475,344353,1619257
12-06-2021,7690,2073852,55294,617758,726244,65500,1007011,10683,1441398,179209,827745,771851,227630,337915,349352,2998400,5169198,21723,10404,793258,6639296,125389,84599,136784,32140,1050354,129093,603509,954920,32374,2731235,677138,84866,0,1710485,344364,1619722
12-07-2021,7690,2074036,55295,617908,726250,65508,1007038,10683,1441449,179242,827806,771875,227684,338047,349367,2998699,5173854,21735,10405,793274,6639995,125406,84619,137057,32142,1050505,129105,603556,954944,32382,2731945,677341,84874,0,1710492,344385,1620229
12-08-2021,7691,2074217,55298,618042,726259,65515,1007075,10683,1441514,179307,827873,771904,227753,338198,349383,2999098,5178892,21749,10405,793288,6640888,125429,84631,137377,32143,1050760,129128,603578,954984,32390,2732648,677546,84888,0,1710502,344402,1620803
12-09-2021,7694,2074410,55299,618188,726276,65515,1007115,10684,1441569,179338,827943,771939,227805,338390,349392,2999471,5183061,21773,10405,793307,6641677,125454,84643,137705,32143,1050955,129156,603638,955022,32396,2733346,677747,84898,0,1710508,344411,1621370
12-10-2021,7696,2074552,55304,618329,726288,65515,1007147,10686,1441610,179375,828006,771966,227859,338563,349402,2999785,5187033,21792,10405,793322,6642372,125478,84664,137952,32146,1051241,129180,603674,955046,32417,2734034,677954,84904,0,1710517,344421,1621998
12-11-2021,7697,2074708,55305,618441,726296,65623,1007187,10686,1441662,179419,828077,771989,227904,338745,349420,3000105,5190828,21804,10405,793337,6643179,125496,84680,138212,32151,1051414,129202,603697,955064,32421,2734715,678142,84911,0,1710538,344442,1622608
12-12-2021,7698,2074868,55306,618575,726319,65633,1007212,10686,1441718,179454,828133,772019,227939,338871,349431,3000435,5194605,21822,10406,793358,6643883,125515,84697,138293,32155,1051574,129217,603739,955076,32428,2735389,678288,84914,0,1710554,344459,1623191
12-13-2021,7698,2074976,55313,618716,726325,65645,1007244,10686,1441748,179469,828191,772032,228007,338990,349435,3000671,5197039,21839,10406,793377,6644452,125535,84698,138613,32158,1051752,129224,603761,955103,32431,2736046,678478,84934,0,1710572,344471,1623609
12-14-2021,7698,2075108,55314,618857,726341,65651,1007264,10686,1441793,179513,828246,772055,228048,339124,349450,3000934,5200416,21849,10406,793395,6645136,125549,84707,138847,32161,1051927,129248,603780,955127,32436,2736695,678688,84939,0,1710592,344487,1624161
12-15-2021,7698,2075271,55319,618988,726346,65659,1007295,10686,1441850,179565,828299,772086,228116,339271,349466,3001251,5204422,21865,10406,793415,6646061,125569,84715,139024,32161,1052145,129261,603814,955147,32443,2737335,678874,84945,0,1710606,344513,1624715
12-16-2021,7700,2075419,55320,619168,726351,65673,1007327,10688,1441935,179601,828367,772114,228170,339404,349485,3001554,5207826,21886,10408,793433,6646938,125586,84726,139227,32164,1052318,129285,603853,955173,32449,2737962,679064,84950,0,1710617,344533,1625375
12-17-2021,7700,2075419,55320,619168,726351,65673,1007327,10688,1441935,179601,828367,772114,228170,339404,349485,3001554,5207826,21886,10408,793433,6646938,125586,84726,139227,32164,1052318,129285,603853,955173,32449,2737962,679064,84950,0,1710617,344533,1625375
12-18-2021,7700,2075546,55320,619298,726359,65678,1007347,10690,1442004,179651,828427,772141,228227,339540,349504,3001792,5211297,21903,10408,793454,6647840,125597,84738,139338,32165,1052472,129292,603892,955189,32452,2738583,679245,84958,0,1710639,344553,1625955
12-19-2021,7702,2075804,55320,619492,726371,65703,1007399,10690,1442197,179742,828546,772197,228295,339827,349541,3002427,5217589,21958,10411,793489,6649596,125627,84752,139488,32169,1052834,129315,603962,955238,32461,2739806,679564,84964,0,1710695,344591,1627076
12-20-2021,7702,2075879,55322,619586,726376,65717,1007412,10691,1442288,179769,828616,772228,228328,339932,349573,3002649,5219819,21971,10411,793509,6650140,125650,84757,139705,32170,1053020,129325,603986,955252,32463,2740411,679720,84973,0,1710722,344602,1627490
12-21-2021,7704,2075974,55323,619700,726379,65726,1007446,10691,1442390,179801,828703,772271,228370,340036,349599,3002944,5222567,22002,10411,793532,6650965,125661,84763,139902,32170,1053166,129345,604008,955273,32465,2741013,679892,84983,0,1710745,344631,1627930
12-22-2021,7704,2076077,55324,619819,726396,65731,1007479,10691,1442515,179844,828794,772326,228435,340161,349650,3003265,5225772,22012,10412,793551,6652166,125669,84768,140143,32171,1053349,129366,604058,955292,32469,2741617,680074,84990,0,1710764,344658,1628464
12-23-2021,7708,2076212,55328,619932,726405,65742,1007517,10691,1442633,179898,828905,772372,228469,340293,349694,3003564,5228286,22036,10413,793581,6653345,125685,84773,140254,32174,1053504,129374,604092,955331,32470,2742224,680251,84997,0,1710796,344697,1628980
12-24-2021,7711,2076306,55330,620025,726418,65754,1007540,10691,1442813,179965,829003,772451,228503,340434,349749,3003969,5230891,22059,10413,793613,6654755,125693,84781,140427,32174,1053645,129394,604133,955373,32473,2742821,680413,85003,0,1710838,344724,1629530
12-25-2021,7712,2076410,55331,620081,726428,65764,1007577,10691,1443062,180025,829182,772541,228537,340598,349807,3004239,5233298,22083,10415,793655,6656240,125706,84790,140492,32174,1053769,129406,604187,955418,32477,2743427,680553,85005,0,1710874,344766,1630082
12-26-2021,7714,2076492,55332,620134,726456,65774,1007623,10691,1443352,180050,829359,772633,228549,340722,349867,3004587,5235122,22091,10415,793696,6657888,125723,84793,140564,32174,1053881,129415,604236,955480,32480,2744037,680662,85005,0,1710931,344779,1630626
12-27-2021,7716,2076546,55334,620237,726482,65781,1007672,10691,1443683,180117,829563,772718,228580,340833,350005,3004876,5236758,22105,10415,793726,6659314,125732,84799,140748,32184,1054004,129425,604279,955539,32481,2744642,680844,85028,0,1710970,344799,1631065
12-28-2021,7716,2076687,55334,620357,726529,65796,1007741,10691,1444179,180229,829957,772844,228653,340924,350160,3005232,5239232,22140,10415,793768,6661486,125747,84802,140955,32185,1054160,129434,604331,955636,32483,2745261,681072,85041,0,1711049,344843,1631817
12-29-2021,7717,2076849,55336,620472,726606,65829,1007847,10691,1445102,180399,830505,773061,228705,341028,350504,3005798,5242078,22155,10415,793816,6665386,125761,84804,141157,32188,1054381,129446,604428,955767,32493,2746000,681307,85056,0,1711166,344881,1632906
12-30-2021,7720,2076979,55339,620573,726738,65846,1007997,10691,1446415,180660,831078,773361,228770,341167,350986,3006505,5244501,22173,10416,793888,6670754,125778,84817,141400,32191,1054606,129461,604594,956019,32502,2746890,681587,85069,0,1711359,344940,1635034
12-31-2021,7728,2077145,55343,620765,726896,65895,1008187,10692,1448211,180872,831732,773788,228857,341290,351739,3007337,5247177,22184,10416,793965,6678821,125788,84827,141665,32201,1054834,129478,604810,956227,32503,2748045,681898,85086,0,1711605,345087,1638485
01-01-2022,7733,2077321,55343,620915,727177,65965,1008466,10695,1450927,181182,832801,774340,228940,341459,352746,3008370,5249612,22207,10417,794089,6687991,125807,84839,141749,32201,1055132,129500,605126,956528,32510,2749534,682215,85108,0,1711985,345205,1642997
01-02-2022,7743,2077486,55343,621071,727529,66061,1008756,10700,1454121,181570,833769,774917,229016,341624,353803,3009557,5252414,22224,10417,794240,6699868,125823,84847,141901,32202,1055556,129527,605509,956883,32517,2751128,682489,85120,0,1712537,345464,1649150
01-03-2022,7763,2077608,55352,621422,727873,66136,1009454,10700,1458220,182201,835028,775710,229153,341802,355284,3010847,5254974,22289,10419,794461,6712028,125843,84849,142248,32206,1055980,129553,605922,957433,32520,2752856,682971,85168,0,1713107,345653,1655228
01-04-2022,7799,2077942,55375,621897,728766,66264,1010513,10701,1463701,182793,837293,776842,229413,342001,357965,3013326,5258614,22321,10419,794769,6730494,125878,84881,142691,32210,1056660,129619,606927,958570,32530,2755587,684023,85214,0,1714096,345963,1664301
01-05-2022,7824,2078376,55407,622488,730425,66493,1012128,10705,1474366,183795,840643,779018,229787,342419,361518,3017572,5263415,22349,10419,795363,6757032,125905,84931,143193,32216,1057876,129692,608723,960453,32543,2760449,685543,85297,0,1716132,346468,1678323
01-06-2022,7848,2078923,55436,623332,732804,66824,1014528,10730,1489463,184766,844856,781696,230285,342768,365222,3022603,5268064,22370,10420,796396,6793297,125964,85021,143772,32247,1059773,129821,611102,963109,32570,2767432,687456,85400,0,1719246,347098,1693744
01-07-2022,7889,2079763,55462,624499,735852,67214,1017356,10752,1506798,186198,850252,785444,230859,343310,369047,3031052,5273360,22413,10420,797715,6834222,126012,85085,144624,32255,1062476,129998,613976,966409,32604,2776413,689751,85554,0,1723469,347912,1711957
01-08-2022,7975,2080602,55521,625753,740378,67755,1020811,10771,1526979,187987,855929,788985,231587,343965,374128,3039958,5279304,22472,10420,799287,6875656,126088,85158,145527,32264,1066155,130278,617536,970517,32649,2787391,692357,85760,0,1729870,349472,1730759
01-09-2022,8150,2081859,55558,626741,745400,68421,1023313,10787,1549730,189909,862204,794151,232085,344652,377572,3051958,5285542,22561,10420,801326,6920044,126156,85234,146045,32270,1070869,130722,621419,976177,32719,2800286,694030,85936,0,1737550,350885,1755046
01-10-2022,8246,2082843,55692,628939,750137,69388,1027433,10805,1568896,191501,868301,799887,233285,345358,382054,3063656,5291339,22686,10420,803643,6953514,126228,85304,147558,32302,1075698,131211,625347,982272,32831,2814276,695855,86515,0,1745861,352177,1774332
01-11-2022,8246,2082843,55692,628939,750137,69388,1027433,10805,1568896,191501,868301,799887,233285,345358,382054,3063656,5291339,22686,10420,803643,6953514,126228,85304,147558,32302,1075698,131211,625347,982272,32831,2814276,695855,86515,0,1745861,352177,1774332
01-12-2022,8397,2087879,56010,635050,762458,71303,1038060,10856,1617716,197096,885718,812516,236639,348201,391526,3099519,5313147,22849,10435,810442,7034661,126550,85629,149492,32530,1091547,132759,636243,998126,33351,2847589,700094,88214,0,1770521,357219,1817585
01-13-2022,8397,2087879,56010,635050,762458,71303,1038060,10856,1617716,197096,885718,812516,236639,348201,391526,3099519,5313147,22849,10435,810442,7034661,126550,85629,149492,32530,1091547,132759,636243,998126,33351,2847589,700094,88214,0,1770521,357219,1817585
01-14-2022,8538,2096755,56227,640636,775392,74475,1050228,10911,1670966,203969,906913,828948,240330,352623,399275,3153247,5342953,23079,10457,819228,7124278,126821,85985,151380,32775,1111879,135337,649736,1018314,34030,2891959,705199,89767,0,1801231,363424,1863697
01-15-2022,8581,2101710,56493,644026,781717,76270,1055753,10950,1691684,207243,916090,837998,242289,355874,402533,3186040,5360708,23209,10480,824543,7170483,126979,86147,152255,32834,1122735,136550,656549,1027990,34399,2915948,707162,90935,0,1816974,367272,1882761
01-16-2022,8646,2106280,56633,646735,787127,77628,1059716,10986,1709970,210475,926240,846898,243365,359373,405309,3220087,5378831,23384,10494,830923,7211810,127258,86358,152478,32916,1133912,137710,663867,1037659,34712,2939923,709209,91576,0,1834112,369954,1897699
01-17-2022,8695,2110388,57037,653717,790653,78492,1064290,11006,1722497,212649,938993,856102,245811,362200,407808,3247243,5401777,23536,10533,837893,7242921,127493,86532,153758,32964,1144401,138617,670460,1046895,34929,2963366,711656,92961,0,1849665,373249,1907084
01-18-2022,8779,2117384,57387,661789,795204,79767,1069904,11033,1734181,215171,956112,864490,248895,366851,410322,3288700,5430258,23700,10575,845047,7282128,127873,86807,155071,33053,1155487,140710,676947,1056606,35303,2987254,714639,94203,0,1864366,377731,1917514
01-19-2022,8938,2127441,57822,670128,799267,81269,1075529,11075,1747966,219107,977078,873337,252042,372669,412939,3329199,5464475,23885,10619,852644,7325825,128231,87075,156054,33167,1167094,142559,684664,1070004,35730,3014235,718196,95388,0,1882028,382133,1928961
01-20-2022,9033,2140056,58271,678057,802742,82563,1081178,11110,1760272,222497,1001563,882895,254410,378661,415388,3376953,5510844,24034,10659,862029,7371757,128679,87404,157253,33259,1177462,145342,692526,1084083,36098,3042796,722403,96422,0,1900457,386951,1939920
01-21-2022,9164,2153268,58803,684954,805751,83735,1086207,11144,1771028,225165,1022788,892550,257350,384381,417403,3425002,5552512,24213,10702,871632,7420027,129257,87735,158368,33357,1187295,147870,700222,1100961,36421,3072666,726819,97376,0,1916616,391915,1949074
01-22-2022,9277,2166194,59162,690534,808754,84884,1091868,11172,1782514,227856,1045938,901303,259566,390949,419158,3467472,5597648,24496,10743,882906,7466420,129661,88141,159653,33478,1196140,150316,707847,1115790,36765,3103410,731212,97933,0,1933165,396674,1958265
01-23-2022,9366,2180634,59404,692811,811522,85692,1095709,11198,1791711,229438,1062555,908819,260321,397202,420427,3517682,5643097,24655,10771,894159,7507225,130072,88459,160148,33585,1204660,152213,713445,1129902,36981,3133990,734815,98195,0,1946819,400401,1965245
01-24-2022,9452,2195136,60072,698713,813343,86260,1100218,11214,1797471,230825,1076360,914826,262087,402596,421838,3564108,5669611,24818,10812,904744,7535511,130490,88764,162371,33654,1211951,153343,719142,1139382,37096,3164205,738795,98899,0,1957839,403465,1969791
01-25-2022,9522,2208955,60598,702902,815705,86800,1105132,11231,1803499,232619,1092968,920855,263113,409166,423328,3605508,5725086,25036,10866,914195,7569425,130951,89161,164128,33818,1217842,155254,723052,1149153,37333,3194260,743354,99290,0,1969368,407358,1974285
01-26-2022,9605,2222573,60792,704853,817825,87418,1108450,11250,1810997,234084,1107749,927206,263914,414772,424337,3654413,5774857,25215,10898,924161,7605181,131339,89553,165661,33948,1225268,156758,728042,1162202,37539,3224236,747155,99494,0,1980239,410262,1979254
01-27-2022,9624,2236047,61247,708530,818859,87983,1113095,11261,1815288,235039,1120660,932976,265734,419731,425229,3692496,5826596,25348,10944,933693,7630606,131704,89841,167725,34059,1231169,157698,732135,1171429,37651,3252751,751099,99804,0,1989095,412701,1982862
01-28-2022,9690,2248608,61627,711391,820513,88382,1117014,11273,1819332,236361,1132791,937606,267577,424085,426141,3723694,5881133,25536,10989,941456,7655554,132156,90202,169868,34189,1236226,158969,735139,1179554,37816,3279284,754976,99956,0,1996972,415514,1986667
01-29-2022,9743,2260181,61953,713685,821815,88703,1120797,11291,1823815,237580,1144585,942051,269291,428260,427179,3757031,5931945,25763,11032,950134,7683525,132581,90522,171686,34276,1241068,159824,738405,1189991,37972,3303702,758566,100142,0,2005245,418004,1990179
