Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Unknown,Xinjiang,Yunnan,Zhejiang
Country/Region,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
03-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,201,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-31-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,9,3,2,1
04-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,208,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
04-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
05-31-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
06-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,211,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
07-31-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
08-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
