Admin2,,,,,,,,,,,,,,,,,,,,
Province/State,Andalusia,Aragon,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla - La Mancha,Castilla y Leon,Catalonia,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,Pais Vasco,Unknown
Country/Region,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain
09-27-2021,11105,3811,2066,959,7755,989,607,6436,7304,15646,127,1977,2626,823,16080,107,1727,1244,4909,0
09-28-2021,11113,3815,2066,959,7756,990,607,6441,7308,15651,128,1980,2631,823,16090,107,1727,1245,4921,0
09-29-2021,11117,3815,2066,959,7759,990,607,6442,7309,15664,128,1981,2633,823,16094,107,1727,1246,4930,0
09-30-2021,11122,3815,2066,959,7760,990,607,6440,7310,15669,128,1983,2634,823,16096,107,1728,1246,4932,0
10-01-2021,11136,3816,2066,959,7762,992,608,6445,7312,15673,128,1983,2635,823,16101,107,1731,1246,4940,0
10-02-2021,11136,3816,2066,959,7762,992,608,6445,7312,15673,128,1983,2635,823,16101,107,1731,1246,4940,0
10-03-2021,11136,3816,2066,959,7762,992,608,6445,7312,15673,128,1983,2635,823,16101,107,1731,1246,4940,0
10-04-2021,11146,3816,2067,961,7767,995,608,6456,7315,15679,128,1987,2636,823,16113,108,1733,1246,4943,0
10-05-2021,11160,3838,2067,961,7772,995,608,6463,7316,15685,128,1989,2636,823,16126,108,1736,1247,4963,0
10-06-2021,11170,3847,2067,961,7776,997,608,6467,7317,15703,128,1989,2636,823,16130,108,1736,1247,4968,0
10-07-2021,11175,3847,2067,962,7776,999,608,6469,7318,15709,128,1989,2637,823,16133,108,1737,1247,4969,0
10-08-2021,11188,3849,2068,964,7778,1000,608,6473,7319,15751,128,1992,2637,823,16138,108,1739,1248,4967,0
10-09-2021,11188,3849,2068,964,7778,1000,608,6473,7319,15751,128,1992,2637,823,16138,108,1739,1248,4967,0
10-10-2021,11188,3849,2068,964,7778,1000,608,6473,7319,15751,128,1992,2637,823,16138,108,1739,1248,4967,0
10-11-2021,11200,3853,2070,965,7784,1001,608,6475,7321,15758,128,1993,2639,823,16145,108,1739,1248,4969,0
10-12-2021,11200,3853,2070,965,7784,1001,608,6475,7321,15758,128,1993,2639,823,16145,108,1739,1248,4969,0
10-13-2021,11209,3861,2070,965,7789,1001,608,6477,7322,15765,128,1994,2640,823,16150,108,1740,1248,4971,0
10-14-2021,11217,3863,2070,969,7794,1003,608,6482,7329,15768,128,1994,2641,823,16155,109,1741,1249,4974,0
10-15-2021,11225,3863,2070,969,7793,1004,608,6484,7330,15797,128,2000,2643,823,16159,109,1742,1250,4977,0
10-16-2021,11225,3863,2070,969,7793,1004,608,6484,7330,15797,128,2000,2643,823,16159,109,1742,1250,4977,0
10-17-2021,11225,3863,2070,969,7793,1004,608,6484,7330,15797,128,2000,2643,823,16159,109,1742,1250,4977,0
10-18-2021,11233,3865,2070,970,7793,1004,609,6485,7332,15818,128,2000,2643,823,16166,109,1744,1250,4988,0
10-19-2021,11240,3869,2071,970,7794,1004,609,6476,7334,15825,128,1999,2645,823,16165,111,1745,1251,4992,0
10-20-2021,11244,3873,2072,979,7798,1004,609,6477,7334,15832,128,1998,2645,823,16167,111,1745,1251,4992,0
10-21-2021,11249,3871,2073,986,7797,1007,609,6478,7336,15842,128,1992,2645,823,16167,111,1745,1251,4992,0
10-22-2021,11252,3875,2074,992,7799,1009,609,6479,7339,15865,128,1992,2646,823,16169,112,1745,1251,4973,0
10-23-2021,11252,3875,2074,992,7799,1009,609,6479,7339,15865,128,1992,2646,823,16169,112,1745,1251,4973,0
10-24-2021,11252,3875,2074,992,7799,1009,609,6479,7339,15865,128,1992,2646,823,16169,112,1745,1251,4973,0
10-25-2021,11259,3899,2077,992,7804,1011,610,6474,7340,15870,128,1992,2646,823,16172,112,1746,1252,4979,0
10-26-2021,11265,3907,2077,994,7808,1011,610,6477,7343,15877,128,1993,2647,823,16178,112,1750,1252,4986,0
10-27-2021,11266,3909,2077,995,7814,1011,610,6481,7343,15907,128,1993,2648,823,16181,112,1750,1252,4989,0
10-28-2021,11267,3902,2077,996,7819,1012,610,6481,7343,15930,128,1993,2648,823,16186,112,1750,1252,4993,0
10-29-2021,11268,3900,2077,996,7820,1012,610,6483,7343,15953,128,1989,2649,823,16207,112,1752,1252,4994,0
10-30-2021,11268,3900,2077,996,7820,1012,610,6483,7343,15953,128,1989,2649,823,16207,112,1752,1252,4994,0
10-31-2021,11268,3900,2077,996,7820,1012,610,6483,7343,15953,128,1989,2649,823,16207,112,1752,1252,4994,0
11-01-2021,11268,3900,2077,996,7820,1012,610,6483,7343,15953,128,1989,2649,823,16207,112,1752,1252,4994,0
11-02-2021,11271,3898,2078,997,7824,1013,610,6482,7345,15970,128,1989,2649,823,16230,112,1752,1253,4999,0
11-03-2021,11275,3898,2078,1004,7828,1013,610,6484,7350,15976,128,1989,2650,823,16235,112,1755,1253,5001,0
11-04-2021,11280,3896,2078,1004,7831,1013,610,6488,7353,15978,128,1989,2650,823,16236,112,1755,1253,5000,0
11-05-2021,11286,3901,2078,1004,7833,1014,610,6492,7356,15981,128,1989,2650,823,16238,112,1755,1253,5001,0
11-06-2021,11286,3901,2078,1004,7833,1014,610,6492,7356,15981,128,1989,2650,823,16238,112,1755,1253,5001,0
11-07-2021,11286,3901,2078,1004,7833,1014,610,6492,7356,15981,128,1989,2650,823,16238,112,1755,1253,5001,0
11-08-2021,11287,3903,2079,1006,7835,1019,610,6491,7358,15984,128,1989,2650,824,16246,112,1756,1254,5027,0
11-09-2021,11287,3903,2079,1006,7835,1019,610,6491,7358,15984,128,1989,2650,824,16246,112,1756,1254,5027,0
11-10-2021,11299,3905,2079,1010,7840,1023,611,6499,7366,15986,128,1989,2652,824,16254,113,1757,1254,5028,0
11-11-2021,11300,3906,2080,1010,7845,1025,611,6502,7369,15987,128,1990,2652,825,16258,113,1757,1255,5034,0
11-12-2021,11302,3909,2081,1011,7848,1025,611,6509,7369,15989,128,1990,2652,825,16265,113,1757,1256,5033,0
11-13-2021,11302,3909,2081,1011,7848,1025,611,6509,7369,15989,128,1990,2652,825,16265,113,1757,1256,5033,0
